#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:00+0000 #
#####################################################################
#
# seed = 14.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.35 1.91 1.77 0.0177 0.7665373980998993 1.6830825805664062 1.2513585713292872 0.038676885958927903 0.765625 0.9767441860465116 0.8656950789036545 0.0022499213457454178
2.1 0.979 1.56 1.29 0.0201 0.6272191405296326 1.442631721496582 0.971390139311552 0.04358425958327953 0.765625 0.9453125 0.8685761004983389 0.001972302419030908
3.1 0.893 1.51 1.14 0.0314 0.569787859916687 1.3895937204360962 0.8868713679590396 0.04651693832477523 0.7734375 0.9534883720930233 0.8734524242109635 0.0019559314241183105
4.1 0.702 1.50 1.05 0.0471 0.5000793188810349 1.3594033122062683 0.8340492961662157 0.050409883917182124 0.7734375 0.9651162790697675 0.879438330564784 0.0018747799231047144
5.1 0.662 1.52 0.989 0.0607 0.4506329298019409 1.3216913342475891 0.7961014671517269 0.051198274589697994 0.7734375 0.9767441860465116 0.8804116486710963 0.001986571406512295
6.1 0.589 1.54 0.945 0.0747 0.41539716720581055 1.3116911053657532 0.7671216226049833 0.052625271787190286 0.7734375 0.9767441860465116 0.8821538880813954 0.001892900159796335
7.1 0.535 1.57 0.912 0.0886 0.38809408247470856 1.294984519481659 0.7435938234307937 0.053062850088332635 0.765625 0.9767441860465116 0.8836884862956811 0.0019935459526730626
8.1 0.495 1.61 0.888 0.104 0.36487333476543427 1.281895935535431 0.7245455867211733 0.05361259214815104 0.765625 0.9767441860465116 0.8856416112956811 0.001995841935663714
9.1 0.464 1.67 0.871 0.121 0.3461904078722 1.2713086605072021 0.7084624079455223 0.05382217778201138 0.7734375 0.9767441860465116 0.886962079526578 0.0019555290472796087
10.1 0.439 1.71 0.856 0.136 0.32925945520401 1.2651971578598022 0.6945847358022418 0.05458441130309033 0.7734375 0.9767441860465116 0.8891909779900332 0.0018831137879104318
11.1 0.418 1.77 0.846 0.155 0.3156866282224655 1.2601924538612366 0.6828703216410108 0.05523551216381956 0.7734375 0.9767441860465116 0.8904465583471761 0.0018330178607747945
12.1 0.401 1.83 0.841 0.176 0.3042045757174492 1.256220817565918 0.672713049554399 0.055918000585319816 0.78125 0.9883720930232558 0.8926754568106312 0.00177032587952289
