#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:42+0000 #
#####################################################################
#
# seed = 12.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.22 1.83 1.70 0.00753 0.8123578727245331 1.5618988871574402 1.157676625996828 0.04077720963489146 0.734375 0.9418604651162791 0.8641864358388704 0.00242774137436783
2.1 0.924 1.49 1.22 0.0180 0.5236425697803497 1.3589746356010437 0.9272869436868599 0.050739356908036735 0.765625 0.9418604651162791 0.8711456602990033 0.0017042090116059568
3.1 0.801 1.38 1.07 0.0299 0.4522796720266342 1.2952089309692383 0.8486484020416226 0.050541721413253776 0.765625 0.9418604651162791 0.8751946636212624 0.001660226899587702
4.1 0.635 1.36 0.984 0.0433 0.4013056755065918 1.2486963272094727 0.7963662006493125 0.0506840618181923 0.78125 0.9534883720930233 0.8797952138704319 0.0016265026532829923
5.1 0.603 1.36 0.926 0.0531 0.3677973300218582 1.2167407870292664 0.7591426353901625 0.049366297464379885 0.7890625 0.9651162790697675 0.8857843646179402 0.0015029135889968598
6.1 0.532 1.37 0.881 0.0622 0.3434647172689438 1.18787282705307 0.7305188849568367 0.04911683918959451 0.7890625 0.9651162790697675 0.8885680544019934 0.0014825803547147073
7.1 0.475 1.39 0.849 0.0706 0.32418255507946014 1.1651341915130615 0.707516401740057 0.04794907051804938 0.78125 0.9767441860465116 0.8910727263289037 0.001568115227515816
8.1 0.433 1.42 0.824 0.0791 0.30802229046821594 1.1454554796218872 0.6889147525653243 0.047569416408666944 0.7890625 0.9767441860465116 0.8925359478820598 0.0014951827642929738
9.1 0.402 1.49 0.807 0.0885 0.29474274814128876 1.132048487663269 0.6728730748540588 0.04679681729538912 0.7890625 0.9767441860465116 0.8940705460963455 0.0014933173772497018
10.1 0.377 1.49 0.793 0.0971 0.28383003175258636 1.123521864414215 0.6588570092405591 0.046532438586105625 0.8046875 0.9767441860465116 0.8952547497923588 0.001363423169502792
11.1 0.357 1.54 0.785 0.108 0.2734074592590332 1.1203137636184692 0.6464976754837803 0.04632542342355986 0.8046875 0.9767441860465116 0.895952294435216 0.001309588494480058
12.1 0.341 1.59 0.781 0.121 0.2645380049943924 1.1198580265045166 0.6360386151022144 0.046332688655728094 0.8125 0.9767441860465116 0.8971364981312292 0.0013706382586469326
