#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:46+0000 #
#####################################################################
#
# seed = 19.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.32 2.20 2.02 0.0196 1.4291144609451294 3.5379419326782227 2.273354598454067 0.3433963946559797 0.5 0.890625 0.738775872564935 0.005890023901179645
2.1 1.28 1.75 1.54 0.0283 1.2325851917266846 3.1106887459754944 1.8728462574737414 0.30119145051442436 0.5859375 0.8984375 0.7722906278988868 0.004967130621191191
3.1 1.02 1.62 1.34 0.0412 1.0837354063987732 2.8727248907089233 1.689746135047504 0.2721174581900632 0.6328125 0.90625 0.7894466025046383 0.004321319277063489
4.1 0.858 1.53 1.20 0.0487 0.9920736253261566 2.7022446990013123 1.567307939486844 0.24767563992736055 0.6484375 0.8984375 0.7957444341372912 0.0036436826624868853
5.1 0.738 1.47 1.11 0.0524 0.9210763275623322 2.563025116920471 1.4770741393523559 0.22812930153237126 0.671875 0.9140625 0.802252435064935 0.0031937021953198073
6.1 0.685 1.42 1.03 0.0524 0.8685767352581024 2.4458358883857727 1.4061086843056336 0.21156331194960817 0.6796875 0.9140625 0.8080610795454546 0.0029167163477871205
7.1 0.633 1.38 0.975 0.0521 0.8238121271133423 2.3558173179626465 1.3479766531714372 0.1973059408690649 0.6875 0.9140625 0.8123840445269017 0.0026218662331775567
8.1 0.593 1.35 0.927 0.0518 0.7542841732501984 2.282494306564331 1.2993324303201266 0.18594991133652988 0.6953125 0.9140625 0.8152448834647495 0.002505729201970468
9.1 0.556 1.32 0.889 0.0517 0.7542841732501984 2.2199103236198425 1.258051502917494 0.17575971791151432 0.71875 0.921875 0.8204973040352505 0.0022871667190328734
10.1 0.537 1.29 0.857 0.0511 0.7250126898288727 2.1625304222106934 1.2218112743326597 0.16602703246433487 0.71875 0.921875 0.8244271074907236 0.0021302977155434866
11.1 0.516 1.28 0.831 0.0515 0.7008822560310364 2.1151669025421143 1.1911319196224213 0.1600555822714354 0.71875 0.921875 0.8258221967764379 0.002215816374312404
12.1 0.497 1.27 0.809 0.0519 0.677614688873291 2.0725125670433044 1.1636828737599507 0.15411645972115084 0.71875 0.921875 0.8290526437847866 0.0023441694209228843
13.1 0.481 1.26 0.791 0.0527 0.6567876636981964 2.035211682319641 1.139252504599946 0.1490039256546611 0.7265625 0.921875 0.8321906887755102 0.0023048687766855022
