#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:06+0000 #
#####################################################################
#
# seed = 14.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.1 0.685 0.979 0.850 0.00604 1.1896214485168457 3.112118124961853 1.9355324166161672 0.21114056921051833 0.6829268292682927 0.8373983739837398 0.7535522104964112 0.001279369927863285
14.1 0.666 0.953 0.826 0.00574 1.122874230146408 3.081336736679077 1.8992110533373698 0.20992362340900056 0.6906474820143885 0.8455284552845529 0.7574835601901754 0.0013370749222741444
15.1 0.650 0.930 0.805 0.00528 1.122874230146408 3.058498203754425 1.8676440635962144 0.20678214780395135 0.697841726618705 0.8455284552845529 0.7609459470750926 0.0013731242382285574
16.1 0.635 0.911 0.787 0.00505 1.0962603986263275 3.03072988986969 1.8394464185195312 0.20502614033934677 0.697841726618705 0.8455284552845529 0.7641461743497189 0.001294158429636649
17.1 0.623 0.893 0.771 0.00477 1.0729820132255554 3.01013720035553 1.8142039818423137 0.20321689531870862 0.697841726618705 0.8455284552845529 0.7655812632124266 0.0011948323309764048
18.1 0.611 0.877 0.756 0.00452 1.053483098745346 2.9909363389015198 1.791364313768489 0.2008841009854522 0.697841726618705 0.8536585365853658 0.7668711720519055 0.0012830189416528526
19.1 0.601 0.863 0.743 0.00435 1.0363885760307312 2.97493976354599 1.771081646638257 0.20033980245801947 0.7050359712230215 0.8699186991869918 0.7709591908354849 0.0013396560601141557
20.1 0.591 0.850 0.731 0.00409 1.0199352204799652 2.9535564184188843 1.751932839197772 0.19881409785985757 0.7050359712230215 0.8699186991869918 0.772712840180817 0.0013672676614654936
21.1 0.583 0.838 0.720 0.00398 1.0056560635566711 2.935456097126007 1.7343798311693326 0.19748328639123136 0.7050359712230215 0.8699186991869918 0.7754326155800099 0.001392233656954666
22.1 0.575 0.827 0.710 0.00384 0.9927756488323212 2.9220086336135864 1.718498611556632 0.19583944860840183 0.7050359712230215 0.8699186991869918 0.7768342817035571 0.001368608977529695
23.1 0.568 0.817 0.701 0.00375 0.980608195066452 2.9073421359062195 1.7035254341151034 0.1947458007148256 0.7194244604316546 0.8780487804878049 0.7788615797257664 0.0013000077810851223
24.1 0.561 0.808 0.692 0.00362 0.9689201712608337 2.8817840218544006 1.6898300956402506 0.1936897367713918 0.7194244604316546 0.8780487804878049 0.7818550038018366 0.0013549040530198065
25.1 0.555 0.800 0.684 0.00354 0.9587483108043671 2.8817840218544006 1.67676663930927 0.19407658322716143 0.7194244604316546 0.8780487804878049 0.7824357238947518 0.001270359852828507
26.1 0.549 0.791 0.677 0.00352 0.9493432343006134 2.8715996742248535 1.6645659788378648 0.19376415406236538 0.7194244604316546 0.8861788617886179 0.7847700933329991 0.001291198909680076
27.1 0.543 0.784 0.670 0.00344 0.9406687915325165 2.86259126663208 1.652962383415018 0.19342688735858682 0.7194244604316546 0.8861788617886179 0.7870543286625056 0.0012449952199058078
28.1 0.538 0.777 0.663 0.00339 0.9322192966938019 2.850541055202484 1.6422457971743174 0.19312320553306286 0.7194244604316546 0.8861788617886179 0.7896623467776301 0.0012329706358830332
29.1 0.532 0.770 0.657 0.00334 0.9249766767024994 2.8363295793533325 1.6319586325969015 0.19315237626249204 0.7266187050359713 0.8861788617886179 0.7909522556171091 0.0012422110757172977
30.1 0.527 0.764 0.651 0.00333 0.9181276261806488 2.8245758414268494 1.622050485972847 0.1929701882405226 0.7266187050359713 0.8861788617886179 0.7919183816709698 0.0012092456040026325
31.1 0.522 0.758 0.645 0.00330 0.9121532440185547 2.8154028058052063 1.61287622153759 0.19296839887565403 0.7266187050359713 0.8861788617886179 0.7936051855379808 0.00125042101463823
32.1 0.517 0.752 0.639 0.00330 0.9061381220817566 2.807299256324768 1.6037778609565325 0.19316713610456568 0.7338129496402878 0.8861788617886179 0.7935717627988201 0.0012117447242477734
33.1 0.512 0.747 0.634 0.00328 0.8989182710647583 2.793441593647003 1.5950255229004793 0.19308392482507747 0.7338129496402878 0.8943089430894309 0.795565638081869 0.0012255717360256796
34.1 0.508 0.742 0.629 0.00326 0.892543613910675 2.787240982055664 1.5877843978149548 0.19323060544582873 0.7410071942446043 0.8943089430894309 0.7972691533184603 0.001222106338528225
35.1 0.503 0.736 0.624 0.00323 0.8862869143486023 2.774357497692108 1.5788743219205312 0.19278370277223092 0.7410071942446043 0.8943089430894309 0.8003127115032712 0.0012336106832395335
36.1 0.498 0.731 0.619 0.00322 0.8811401724815369 2.76920485496521 1.5714535117149353 0.19246595567528574 0.7410071942446043 0.8943089430894309 0.8016026203427502 0.0012565753709961247
37.1 0.494 0.727 0.614 0.00323 0.8755343556404114 2.761346399784088 1.5639499561595067 0.19275163135167314 0.7410071942446043 0.9024390243902439 0.8024235663733822 0.0013160318260928966
38.1 0.489 0.722 0.610 0.00323 0.8696436583995819 2.754142701625824 1.5560720432549715 0.19323217289850533 0.7482014388489209 0.9024390243902439 0.8037918097577686 0.0012652987970859582
39.1 0.484 0.717 0.605 0.00322 0.8656623065471649 2.74629670381546 1.5484048066926852 0.19276248535030124 0.7479674796747967 0.9024390243902439 0.804065458434646 0.0012922359205962994
40.1 0.480 0.713 0.601 0.00322 0.8592993021011353 2.7342910170555115 1.5415679040764059 0.1930730449346759 0.7479674796747967 0.9024390243902439 0.8058974423248857 0.0012495482555045778
41.1 0.476 0.708 0.597 0.00321 0.8539062738418579 2.72443425655365 1.5344464291951485 0.19280446271419677 0.7553956834532374 0.9024390243902439 0.8079080289775149 0.0012449595076360627
42.1 0.472 0.704 0.592 0.00320 0.8493159115314484 2.7159282565116882 1.5278256463685207 0.19320673156390303 0.7553956834532374 0.8943089430894309 0.8089190668371227 0.0012201666620071218
43.1 0.469 0.700 0.588 0.00320 0.8444656133651733 2.711042284965515 1.521744290632861 0.193416059482208 0.7479674796747967 0.8943089430894309 0.8095781214749455 0.0012512276296544592
44.1 0.465 0.695 0.584 0.00319 0.8391649425029755 2.7076976895332336 1.515459787632738 0.19336309656254935 0.7482014388489209 0.8943089430894309 0.8093378955372288 0.0012719747567347683
45.1 0.462 0.691 0.580 0.00320 0.8344751298427582 2.700153172016144 1.5088560669017688 0.19345151524283208 0.7479674796747967 0.8992805755395683 0.8099635274358911 0.0013224183099826753
46.1 0.455 0.687 0.576 0.00323 0.8291363418102264 2.696916878223419 1.5026679690927267 0.19388045693611097 0.7479674796747967 0.8992805755395683 0.8108178962056836 0.001339031517471931
47.1 0.455 0.683 0.572 0.00321 0.8246830701828003 2.6914050579071045 1.4961044485015527 0.193920220306876 0.7479674796747967 0.8943089430894309 0.8109964989680729 0.0012964933314211903
48.1 0.451 0.679 0.569 0.00325 0.8145241141319275 2.683377504348755 1.4897995301123177 0.19381768042527037 0.7479674796747967 0.9024390243902439 0.8128786169670535 0.0013216027668990099
49.1 0.447 0.676 0.565 0.00325 0.8145241141319275 2.6765350699424744 1.4838010517082043 0.1939940205456449 0.7479674796747967 0.9024390243902439 0.8150678063820721 0.0013922102516004703
50.1 0.443 0.672 0.561 0.00325 0.8088520169258118 2.664830267429352 1.4781936585370983 0.1940031544734669 0.7479674796747967 0.8943089430894309 0.8153863668646965 0.0013326486179157694
51.1 0.440 0.668 0.557 0.00327 0.8044036328792572 2.657861113548279 1.4723238631018571 0.19405790196449024 0.7479674796747967 0.8943089430894309 0.8159503755880313 0.00133276376977037
52.1 0.436 0.665 0.554 0.00328 0.7997918426990509 2.651341676712036 1.4660148953220673 0.1942813585124124 0.7479674796747967 0.8943089430894309 0.815771772825642 0.0013192807451679624
53.1 0.432 0.661 0.550 0.00329 0.7950187027454376 2.641668677330017 1.4595997205802373 0.19363397612402045 0.7553956834532374 0.9024390243902439 0.8166428529650147 0.0013548979406591318
54.1 0.428 0.657 0.547 0.00333 0.7890529334545135 2.6342098712921143 1.4545693597091094 0.19470924326079375 0.7479674796747967 0.9024390243902439 0.8171118157738617 0.0014128657243711678
55.1 0.424 0.654 0.543 0.00333 0.7833079993724823 2.6248591542243958 1.4482233633420296 0.19452841841598922 0.7479674796747967 0.9024390243902439 0.8185416823335756 0.0012745336354964749
56.1 0.420 0.650 0.539 0.00335 0.7785347402095795 2.619991898536682 1.4423502888530493 0.1947669383499604 0.7479674796747967 0.9024390243902439 0.818558393703156 0.001175506132819412
57.1 0.417 0.647 0.536 0.00338 0.7732983231544495 2.6082985401153564 1.4365251838628734 0.19474805487438723 0.7553956834532374 0.9024390243902439 0.8189772224032621 0.0011961002354007586
58.1 0.413 0.643 0.533 0.00340 0.7681849300861359 2.5959741473197937 1.4304447339049406 0.19447431687289685 0.7553956834532374 0.9024390243902439 0.8188487537496135 0.0011458129533227655
59.1 0.409 0.639 0.529 0.00342 0.7615768313407898 2.590359687805176 1.4245436417737178 0.1945394492560837 0.7553956834532374 0.9024390243902439 0.8205689803557851 0.0012055652486755114
60.1 0.405 0.636 0.526 0.00346 0.758383184671402 2.5862340927124023 1.4192398339509964 0.1945757174493818 0.7553956834532374 0.8943089430894309 0.8209878090558912 0.0011595245988747114
#####################################################################
# End of data export. Simulation finished at: 2024-05-16T15:09+0000 #
#####################################################################
