#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:51+0000 #
#####################################################################
#
# seed = 13.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.46 1.95 1.73 0.0173 0.8317341208457947 1.7106768488883972 1.1941109688154288 0.04550590097541837 0.703125 0.9418604651162791 0.8660552066029901 0.002152188605134461
2.1 0.950 1.60 1.26 0.0269 0.5933173298835754 1.522224485874176 0.9472615756094456 0.04287694407046949 0.734375 0.9534883720930233 0.8737281976744186 0.0017561007908144456
3.1 0.823 1.57 1.11 0.0348 0.5047108978033066 1.4752732515335083 0.8675852508417197 0.04386017490521949 0.7734375 0.9651162790697675 0.878039996885382 0.0016098210659778532
4.1 0.724 1.57 1.02 0.0458 0.4534503221511841 1.443570613861084 0.816249623096415 0.04514229652054388 0.7734375 0.9453125 0.8806192898671097 0.0016101804121589946
5.1 0.656 1.62 0.963 0.0563 0.41642528772354126 1.4207608699798584 0.7794807534664869 0.04544960465986255 0.78125 0.9534883720930233 0.8817970047757475 0.0016010047862386296
6.1 0.598 1.62 0.913 0.0670 0.3898707926273346 1.4017141461372375 0.7504282668232918 0.04648618771581031 0.78125 0.9534883720930233 0.8843049210963455 0.0015973952374989462
7.1 0.533 1.66 0.877 0.0789 0.36930830776691437 1.3893962502479553 0.727191986516118 0.047058145067576634 0.7890625 0.9534883720930233 0.8852068625415282 0.0015640053763787505
8.1 0.484 1.72 0.850 0.0926 0.3519558161497116 1.3809444904327393 0.7087966978017773 0.048016276773113827 0.7890625 0.9534883720930233 0.8868809696843853 0.001617353531675489
9.1 0.445 1.82 0.831 0.110 0.33747901022434235 1.3774920105934143 0.6938158521162613 0.04925271057073204 0.78125 0.9534883720930233 0.8869491019518272 0.0016652949679104088
10.1 0.415 1.86 0.814 0.125 0.32548247277736664 1.3763219714164734 0.6808786803324308 0.0504653647486575 0.7734375 0.9651162790697675 0.8874325166112956 0.0017461136484906725
11.1 0.391 1.94 0.804 0.145 0.3083624988794327 1.3765822052955627 0.6701400587335229 0.05195277284612906 0.7734375 0.9651162790697675 0.8877796667358804 0.0017557242109353332
12.1 0.371 2.03 0.798 0.166 0.3083624988794327 1.3757664561271667 0.6606590103890214 0.05313156809252542 0.78125 0.9651162790697675 0.8891747560215947 0.0016998502471384312
