#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:29+0000 #
#####################################################################
#
# seed = 17.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.39 2.13 2.04 0.0103 1.6719520688056946 3.641129732131958 2.343742214143276 0.27882894097798633 0.5703125 0.84375 0.7280028843923934 0.004888035819266618
2.1 1.34 1.71 1.56 0.0144 1.3291993141174316 3.0466625094413757 1.9153552736554829 0.2099977788447485 0.6484375 0.890625 0.7667338242115028 0.003825952203893255
3.1 1.05 1.58 1.36 0.0313 1.210303246974945 2.8031108379364014 1.7382124960422516 0.19205078068873768 0.6640625 0.890625 0.782328023538961 0.002889201746329255
4.1 0.877 1.53 1.24 0.0440 1.0642502307891846 2.6328437328338623 1.6204028954463348 0.17874597283376742 0.71875 0.90625 0.7933909003942486 0.002303806557636022
5.1 0.717 1.49 1.16 0.0543 0.8939794898033142 2.501482903957367 1.5331851009811672 0.16822402119672414 0.71875 0.90625 0.7998046875 0.0022118873580398947
6.1 0.691 1.47 1.09 0.0591 0.8939794898033142 2.3966153264045715 1.4663024267980032 0.15638049789579322 0.71875 0.9140625 0.805147698283859 0.0021995565707454015
7.1 0.636 1.45 1.04 0.0635 0.8437151610851288 2.3060779571533203 1.4115272318678245 0.1467801193907076 0.71875 0.921875 0.8078672164888683 0.0021983719024981406
8.1 0.594 1.43 1.00 0.0671 0.8070759773254395 2.2274274230003357 1.3658883438578673 0.1380644735940612 0.7109375 0.921875 0.8114690833719852 0.002268242973608074
9.1 0.562 1.43 0.972 0.0705 0.7781948447227478 2.16347336769104 1.3267601435737952 0.13105949045818213 0.703125 0.921875 0.8144440659786641 0.00213440604054409
10.1 0.535 1.43 0.945 0.0730 0.7539259195327759 2.1039923429489136 1.2917728929647379 0.1230487505644766 0.7109375 0.921875 0.8172106910946196 0.0020623411815588904
11.1 0.513 1.43 0.923 0.0761 0.7323117852210999 2.055161714553833 1.2616771007222787 0.11878864929842435 0.7109375 0.921875 0.8192779597634509 0.0019840969028848865
12.1 0.495 1.43 0.905 0.0785 0.7137638032436371 2.011386454105377 1.2343961873224802 0.11393745735008562 0.7109375 0.921875 0.8214158887987013 0.002063529412718174
13.1 0.465 1.43 0.888 0.0816 0.6964713037014008 1.9712225198745728 1.2098292766937189 0.11000585516252269 0.7109375 0.921875 0.8251119695037106 0.0021790685665656192
