#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:37+0000 #
#####################################################################
#
# seed = 18.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.34 2.14 2.02 0.0125 1.5267313718795776 3.3703434467315674 2.288407896246229 0.2022478521815624 0.6015625 0.875 0.7275426861085343 0.0031686773140011137
2.1 1.31 1.72 1.55 0.0210 1.3529760837554932 2.9700565338134766 1.8837888134377345 0.20615967958525871 0.65625 0.875 0.7736694109461967 0.0023152611426433024
3.1 1.02 1.58 1.35 0.0418 1.158210039138794 2.810973823070526 1.7144779786467552 0.20627642435326124 0.6796875 0.8984375 0.7827592329545454 0.0027826678425900263
4.1 0.850 1.51 1.22 0.0578 1.044619083404541 2.6884024143218994 1.6040974408388138 0.2001725533880443 0.7109375 0.90625 0.7932423324443414 0.0024671519959894657
5.1 0.713 1.45 1.14 0.0681 0.90803462266922 2.5951077938079834 1.525753962142127 0.19502991543705386 0.7265625 0.9140625 0.8011907177643784 0.002104492997678118
6.1 0.671 1.40 1.08 0.0720 0.90803462266922 2.521102726459503 1.4648740477859974 0.18760518675928894 0.7337662337662337 0.9140625 0.8055607896567718 0.001868472443030371
7.1 0.621 1.36 1.03 0.0745 0.8631349205970764 2.457386016845703 1.4148290572421893 0.180610093354727 0.7265625 0.9140625 0.8070464691558441 0.0018335957991356521
8.1 0.583 1.33 0.988 0.0760 0.8272341787815094 2.4067118167877197 1.3727616683713026 0.17423999397324846 0.7265625 0.90625 0.8101374072356216 0.0018880245945562808
9.1 0.555 1.31 0.956 0.0776 0.7997649013996124 2.363697111606598 1.3368923951472553 0.16884501796584822 0.7265625 0.90625 0.8139729968692022 0.0018063258019492764
10.1 0.531 1.29 0.930 0.0785 0.7748261094093323 2.3249239325523376 1.3052782767585345 0.16212832157661264 0.734375 0.90625 0.8189935064935066 0.001696276290028597
11.1 0.512 1.29 0.909 0.0806 0.7534754872322083 2.2878154516220093 1.2777884570615634 0.15844593042510474 0.7402597402597403 0.90625 0.822760247564935 0.0015518163676555739
12.1 0.493 1.29 0.892 0.0827 0.7330440282821655 2.257025182247162 1.2529420900557724 0.15451436998358356 0.7402597402597403 0.90625 0.8243183992346939 0.001571336285857339
13.1 0.476 1.29 0.878 0.0860 0.7156133353710175 2.2254470586776733 1.2314622865191527 0.1510160741016346 0.7467532467532467 0.90625 0.8268984085111317 0.0015189655166577413
