#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:38+0000 #
#####################################################################
#
# seed = 11.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.1 0.709 1.07 0.863 0.0112 1.2467038035392761 2.7290071845054626 1.9181148840912752 0.19781082006685832 0.6906474820143885 0.841726618705036 0.761214373448976 0.0012193410945630905
14.1 0.688 1.04 0.839 0.0104 1.2203668355941772 2.6918497681617737 1.8816324573542391 0.1900456784764006 0.6991869918699187 0.841726618705036 0.7638338806306871 0.0011826972934972939
15.1 0.670 1.01 0.818 0.00941 1.1975983381271362 2.6619074940681458 1.8486195792044913 0.18179351438981103 0.6991869918699187 0.841726618705036 0.7657995554775692 0.0012259716074829604
16.1 0.648 0.990 0.800 0.00881 1.177857518196106 2.6348366141319275 1.8197783998080663 0.17649339309512985 0.6991869918699187 0.8455284552845529 0.7675030707141604 0.0011410027709436669
17.1 0.639 0.971 0.783 0.00818 1.1460199356079102 2.611457049846649 1.7937122636607714 0.1713467220394155 0.7073170731707317 0.8536585365853658 0.7700776660901244 0.001140066333518631
18.1 0.627 0.954 0.768 0.00757 1.1460199356079102 2.5900617241859436 1.7698820342442818 0.16605247542048818 0.7154471544715447 0.8536585365853658 0.7726188387269278 0.0011255745505906092
19.1 0.615 0.938 0.755 0.00722 1.1335822939872742 2.5725398659706116 1.7487061742161 0.16217536983469924 0.7194244604316546 0.8536585365853658 0.7731212242749355 0.0010526426705228557
20.1 0.605 0.924 0.743 0.00674 1.1219406723976135 2.5594365000724792 1.7291272756244456 0.15753457961685746 0.7122302158273381 0.8536585365853658 0.7741823962432841 0.0010795036822027638
21.1 0.595 0.911 0.732 0.00646 1.1124271154403687 2.543929934501648 1.7116649534021104 0.1535860415358323 0.7122302158273381 0.8536585365853658 0.7763047401799814 0.0010330344929401398
22.1 0.587 0.900 0.722 0.00614 1.1017990708351135 2.5316869020462036 1.6955596501273769 0.15034732454438043 0.7194244604316546 0.8536585365853658 0.7779748326774121 0.0010613403065159227
23.1 0.578 0.889 0.713 0.00591 1.0938687324523926 2.5184922218322754 1.6802340652793646 0.14792551744462556 0.7194244604316546 0.8489208633093526 0.7788908246225319 0.0010223860431116897
24.1 0.570 0.878 0.704 0.00566 1.086035132408142 2.5073264241218567 1.6656936321939741 0.14430989810201186 0.7194244604316546 0.8561151079136691 0.7789075359921123 0.0010511247257843888
25.1 0.562 0.869 0.696 0.00546 1.0779507756233215 2.493895649909973 1.6519615836441517 0.1411095817365242 0.7194244604316546 0.8561151079136691 0.7804658712054746 0.001060857576639307
26.1 0.555 0.860 0.689 0.00535 1.071850597858429 2.4867788553237915 1.6395898559795958 0.13881870743560493 0.7266187050359713 0.8561151079136691 0.7820910518971582 9.70330118427507E-4
27.1 0.549 0.851 0.682 0.00514 1.0670512318611145 2.4789686799049377 1.6274249268961805 0.13629175276085267 0.7266187050359713 0.8561151079136691 0.7834927180207054 9.109889529161592E-4
28.1 0.543 0.843 0.675 0.00504 1.0611657500267029 2.467957317829132 1.615476577143584 0.13344212411917358 0.7266187050359713 0.8561151079136691 0.784391998596245 9.358659620750649E-4
29.1 0.537 0.836 0.669 0.00489 1.0568992495536804 2.461424767971039 1.6045111340603657 0.13100845946712167 0.7266187050359713 0.8561151079136691 0.7853247019109452 8.961156145089658E-4
30.1 0.532 0.828 0.663 0.00480 1.047846406698227 2.454492747783661 1.5942380635866098 0.12918086311563634 0.7194244604316546 0.8561151079136691 0.7870115057779561 0.0010085563988978744
31.1 0.526 0.821 0.657 0.00468 1.0399660170078278 2.4444220662117004 1.5838341348405396 0.12674062876060257 0.7194244604316546 0.8561151079136691 0.7877039831549395 0.0010081663485369211
32.1 0.521 0.814 0.651 0.00459 1.0312829315662384 2.4365280866622925 1.574721157816904 0.12499919689933123 0.7194244604316546 0.8561151079136691 0.7887035319479608 9.461808456198642E-4
33.1 0.516 0.807 0.646 0.00453 1.0249463319778442 2.429700791835785 1.5652807860502176 0.12312191643069181 0.7194244604316546 0.8633093525179856 0.7903120012700641 0.0010386103131939071
34.1 0.511 0.800 0.641 0.00444 1.0190867483615875 2.4199025630950928 1.5561784827815635 0.12122453673395987 0.7266187050359713 0.8705035971223022 0.7910546127557884 9.569791054875649E-4
35.1 0.505 0.794 0.635 0.00438 1.0125903487205505 2.416288197040558 1.5472284379814352 0.11941513563386232 0.7266187050359713 0.8705035971223022 0.7926129479691508 9.601840306717337E-4
36.1 0.500 0.789 0.631 0.00434 1.0065909922122955 2.411392629146576 1.5388571643935782 0.11787357313806725 0.7266187050359713 0.8776978417266187 0.7949807401465587 9.770104999022027E-4
37.1 0.495 0.783 0.626 0.00431 0.9991544783115387 2.402261257171631 1.5307084170303173 0.11598402907747317 0.7266187050359713 0.8776978417266187 0.7951092088002072 9.525223048590323E-4
38.1 0.491 0.777 0.621 0.00426 0.9916689395904541 2.396035313606262 1.5228259321302176 0.11464066026134831 0.7266187050359713 0.8776978417266187 0.7962372262468771 9.247835124240631E-4
39.1 0.486 0.772 0.616 0.00420 0.985008716583252 2.3879085183143616 1.5145288024629866 0.11304609369302727 0.7266187050359713 0.8776978417266187 0.7961369580293953 9.494648049715425E-4
40.1 0.482 0.767 0.612 0.00418 0.9710548520088196 2.3805074095726013 1.5067490325974566 0.11186045728484634 0.7266187050359713 0.8705035971223022 0.7980577210705303 9.051772775124034E-4
41.1 0.477 0.762 0.608 0.00415 0.9710548520088196 2.37587833404541 1.4990500363388233 0.11068341218717426 0.7338129496402878 0.8705035971223022 0.8002301991159686 9.202180166286658E-4
42.1 0.473 0.752 0.603 0.00409 0.9644962251186371 2.3671699166297913 1.4914237196956361 0.10878460915064543 0.7410071942446043 0.8705035971223022 0.8006323164464944 9.336601307334595E-4
43.1 0.468 0.752 0.599 0.00408 0.9550071656703949 2.3561976552009583 1.4832255426528198 0.10766004953543122 0.7482014388489209 0.8705035971223022 0.8020956057453689 9.221573066148766E-4
44.1 0.464 0.747 0.595 0.00407 0.9456010162830353 2.353448748588562 1.4755346466388022 0.10669398456412427 0.7482014388489209 0.8705035971223022 0.8033855145848479 9.103490821661197E-4
45.1 0.460 0.742 0.591 0.00407 0.9404460191726685 2.3493306040763855 1.468486153919782 0.10580922329022338 0.7482014388489209 0.8705035971223022 0.8051558752997602 8.827969249940626E-4
46.1 0.455 0.738 0.587 0.00406 0.9360444247722626 2.3428322672843933 1.4609733768073576 0.10492956390734098 0.7482014388489209 0.8705035971223022 0.8065241186841468 8.837247375816202E-4
47.1 0.451 0.733 0.583 0.00404 0.9318912625312805 2.3353706896305084 1.4541150138580374 0.10366039833111759 0.7482014388489209 0.8705035971223022 0.8074568219988469 8.62572640782084E-4
48.1 0.447 0.727 0.579 0.00404 0.9229445159435272 2.3270830512046814 1.4471564135913337 0.10318592093192089 0.7410071942446043 0.8705035971223022 0.8080041193526015 8.652950104746322E-4
49.1 0.443 0.723 0.575 0.00402 0.9171040654182434 2.316988378763199 1.440019581200821 0.10235623203323929 0.7410071942446043 0.8705035971223022 0.809467408651476 8.785836413479608E-4
50.1 0.439 0.718 0.572 0.00400 0.9085290133953094 2.3112552165985107 1.4334833319964153 0.10190307622506115 0.7410071942446043 0.8705035971223022 0.810288354682108 9.184303638365871E-4
51.1 0.435 0.714 0.568 0.00402 0.90159010887146 2.308774381875992 1.4264471090531774 0.10142762242277267 0.7410071942446043 0.8780487804878049 0.8115114180432658 9.478560200903509E-4
52.1 0.431 0.709 0.564 0.00401 0.8951975107192993 2.2983880639076233 1.4197523768192954 0.10054501014955115 0.7410071942446043 0.8780487804878049 0.812606012750775 9.466683894109202E-4
53.1 0.427 0.705 0.561 0.00400 0.8901749849319458 2.2893954515457153 1.4129026516207628 0.09977880719223002 0.7482014388489209 0.8780487804878049 0.8138290761119328 9.154238110251335E-4
54.1 0.423 0.701 0.557 0.00402 0.885640949010849 2.2841123044490814 1.406208218075335 0.09924268174033925 0.7482014388489209 0.8780487804878049 0.8148119135353739 9.20340031699077E-4
55.1 0.419 0.696 0.553 0.00400 0.8792952299118042 2.276131361722946 1.3996120453146952 0.09891623914163226 0.7482014388489209 0.8780487804878049 0.8157613282196543 9.335828870666591E-4
56.1 0.415 0.692 0.550 0.00401 0.8751986026763916 2.2696076035499573 1.3932837161368556 0.09827963602766206 0.7482014388489209 0.8780487804878049 0.8164203828574771 9.348718687499935E-4
57.1 0.411 0.688 0.546 0.00402 0.8690418004989624 2.2620197236537933 1.3873916499848877 0.0979077992093846 0.7482014388489209 0.8780487804878049 0.8170627261257196 9.560453227130862E-4
58.1 0.407 0.684 0.543 0.00405 0.8649974763393402 2.2523373067379 1.3810629236644931 0.09679070689623746 0.7482014388489209 0.8780487804878049 0.8184309695101062 9.423009638690108E-4
59.1 0.403 0.680 0.539 0.00406 0.8529300391674042 2.24297696352005 1.374979779257306 0.0964572026504753 0.7482014388489209 0.8780487804878049 0.8194138069335473 9.62360204346181E-4
60.1 0.395 0.676 0.536 0.00408 0.8529300391674042 2.230302184820175 1.3693825033094202 0.09567996614304823 0.7482014388489209 0.8848920863309353 0.820541824380217 9.890626567473273E-4
#####################################################################
# End of data export. Simulation finished at: 2024-05-16T14:42+0000 #
#####################################################################
