#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T13:49+0000 #
#####################################################################
#
# seed = 6.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.33 1.89 1.72 0.0122 0.8916423618793488 1.6711816191673279 1.2298068569174834 0.0463408579281666 0.7109375 0.9375 0.8520751142026578 0.002715139406520965
2.1 0.890 1.47 1.26 0.0158 0.6660921573638916 1.4913698434829712 0.9875751904078892 0.04741682114229697 0.7421875 0.9453125 0.8587553208056479 0.002242780496542723
3.1 0.875 1.40 1.11 0.0266 0.5779345333576202 1.4403820037841797 0.901950271001884 0.04803085562424039 0.7265625 0.9453125 0.865711300872093 0.002210919761723359
4.1 0.628 1.39 1.03 0.0407 0.5261770635843277 1.4086665511131287 0.8469595430152758 0.04934788345511869 0.7265625 0.9534883720930233 0.8688486295681063 0.0021706566238529263
5.1 0.621 1.41 0.966 0.0504 0.49030499160289764 1.3771552443504333 0.8099301947014673 0.04969491740544343 0.7265625 0.9534883720930233 0.8731636731727574 0.0020806049359972365
6.1 0.545 1.41 0.920 0.0599 0.4542904645204544 1.3771552443504333 0.7817978063332184 0.05078581778826681 0.7421875 0.9534883720930233 0.8749740448504983 0.002071298267523952
7.1 0.489 1.42 0.885 0.0680 0.42839445173740387 1.3707917928695679 0.7593458449201925 0.05112337878099307 0.7421875 0.9651162790697675 0.8787375415282392 0.002033239060261163
8.1 0.447 1.44 0.858 0.0764 0.409612774848938 1.3648125529289246 0.7421839508627143 0.05202867287981084 0.7421875 0.9651162790697675 0.8800612541528239 0.0020516316172461586
9.1 0.415 1.48 0.838 0.0845 0.3954015076160431 1.3610060214996338 0.7275889535833683 0.05233032498509528 0.7421875 0.9609375 0.8813168345099668 0.0019226143132106935
10.1 0.389 1.50 0.820 0.0915 0.3839379549026489 1.3581989407539368 0.714498580167336 0.05311079267637104 0.7578125 0.96875 0.88250103820598 0.0019033758581661372
11.1 0.369 1.53 0.808 0.0998 0.3702247813344002 1.3574373126029968 0.703263842234654 0.053673859400092463 0.7734375 0.96875 0.8839642597591362 0.0019089425891127257
12.1 0.352 1.57 0.799 0.109 0.3570384755730629 1.3612359166145325 0.6936945908569865 0.05430061985577853 0.765625 0.96875 0.8847980689368771 0.002048152296531383
13.1 0.338 1.61 0.794 0.120 0.3464633822441101 1.3615296483039856 0.6855840643069573 0.054921972818885605 0.765625 0.96875 0.8859822726328903 0.0020290883005263634
