#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:03+0000 #
#####################################################################
#
# seed = 14.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.70 2.16 2.06 0.00563 1.719836711883545 3.670953631401062 2.365259662270546 0.2919657617936277 0.578125 0.8671875 0.7276387117346939 0.005056776659521155
2.1 1.33 1.72 1.57 0.00452 1.3931342363357544 3.1403163075447083 1.9446997046470642 0.25712700511787934 0.6484375 0.8828125 0.7641846156076066 0.0035585611748234726
3.1 1.26 1.57 1.37 0.00740 1.234287440776825 2.8864511251449585 1.7502957316381589 0.2338461569245411 0.6484375 0.8828125 0.7769940717764379 0.0035299537587282774
4.1 1.07 1.46 1.23 0.0117 1.1143546104431152 2.7124979496002197 1.619974489722933 0.21522242704431882 0.6484375 0.890625 0.7843862331864564 0.003364124950641699
5.1 0.923 1.38 1.12 0.0150 1.0167692601680756 2.572322905063629 1.5242392426090583 0.2007554115054992 0.65625 0.890625 0.7898941181586271 0.003066028922910685
6.1 0.846 1.31 1.04 0.0167 0.9407984018325806 2.4555923342704773 1.4480985977819987 0.18881242582995464 0.65625 0.890625 0.7959817804962894 0.002807810129547173
7.1 0.771 1.25 0.979 0.0181 0.8816147148609161 2.357457220554352 1.3869040863854543 0.1779368265299553 0.6640625 0.890625 0.8008410395408163 0.0027170132271840067
8.1 0.712 1.20 0.927 0.0190 0.7910299599170685 2.276326358318329 1.335638135139431 0.16880120941447227 0.6640625 0.890625 0.8053488085575139 0.002536187567572598
9.1 0.651 1.16 0.883 0.0197 0.7910299599170685 2.206030488014221 1.2920410079615459 0.16069178744431548 0.671875 0.8984375 0.8105794874768089 0.00234493211137325
10.1 0.628 1.12 0.845 0.0193 0.7555082440376282 2.1441743969917297 1.25362143771989 0.15179728960581956 0.6796875 0.90625 0.816248623028757 0.0023718671881449334
11.1 0.596 1.08 0.813 0.0196 0.7235305905342102 2.087759792804718 1.2207416269396032 0.14702438888292862 0.703125 0.90625 0.8204103374304267 0.0022952954526758943
12.1 0.569 1.05 0.785 0.0194 0.6946802735328674 2.03816419839859 1.1912362038024835 0.14205701658187908 0.6953125 0.90625 0.8239433557513914 0.0022073139192737706
13.1 0.546 1.03 0.761 0.0196 0.668937087059021 1.991935133934021 1.1646256680999483 0.1376416157209897 0.703125 0.90625 0.8273350533395176 0.0021857474590589562
