#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T13:52+0000 #
#####################################################################
#
# seed = 6.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.42 2.15 2.03 0.0104 1.508078694343567 3.7195605039596558 2.3689075335860252 0.3224713718654854 0.59375 0.8828125 0.7251184919990723 0.0046939932935209415
2.1 1.36 1.72 1.56 0.00997 1.3219065070152283 3.2770243883132935 1.9540342411824636 0.27983682168878854 0.6484375 0.8984375 0.7634997535946196 0.004302613036387968
3.1 1.15 1.55 1.35 0.0140 1.1427937746047974 3.065777897834778 1.7674028458339825 0.2546474255328878 0.6883116883116883 0.90625 0.7737255768784786 0.003706403039357702
4.1 1.00 1.44 1.22 0.0173 1.0241296887397766 2.898697078227997 1.6404221143041338 0.23381824458695455 0.703125 0.890625 0.7810235244666048 0.0028769273071902715
5.1 0.884 1.35 1.12 0.0190 0.9363073706626892 2.7635291814804077 1.5466259127216682 0.21743255501426156 0.7109375 0.890625 0.7868104272959183 0.0027392988474869203
6.1 0.822 1.27 1.05 0.0191 0.8677273988723755 2.656404495239258 1.4719086922705173 0.20551593338381358 0.7109375 0.90625 0.7940395263218925 0.002860195979289963
7.1 0.761 1.21 0.984 0.0193 0.7645921409130096 2.5686910152435303 1.41151840452637 0.19501638834954732 0.7265625 0.9140625 0.8009207589285714 0.0026471160592475567
8.1 0.713 1.16 0.932 0.0190 0.7645921409130096 2.4926669001579285 1.3605454063841276 0.18595889835134302 0.7265625 0.9140625 0.8053596793831169 0.002588863744510383
9.1 0.674 1.11 0.890 0.0188 0.7236705720424652 2.427979290485382 1.3168300070932932 0.1788527324470685 0.7265625 0.921875 0.8110541801948052 0.0026785299704469236
10.1 0.641 1.07 0.853 0.0182 0.6877464056015015 2.3693042993545532 1.2785714731684752 0.17143268952733212 0.7265625 0.921875 0.8155166541048238 0.002556228406239723
11.1 0.613 1.04 0.822 0.0182 0.655592679977417 2.31902277469635 1.24583714561803 0.1674385868703675 0.734375 0.921875 0.819817877435065 0.002441046532920873
12.1 0.589 1.01 0.795 0.0177 0.6289092004299164 2.2761468291282654 1.2168891616165638 0.16331019410460318 0.734375 0.9140625 0.8220482084879406 0.002263124964127559
13.1 0.568 0.983 0.771 0.0177 0.605784147977829 2.235502243041992 1.1908432862588338 0.15949898342624366 0.734375 0.921875 0.8230465126391465 0.0023476526487181564
