#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:36+0000 #
#####################################################################
#
# seed = 11.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.75 2.22 2.04 0.00793 1.7014354467391968 3.5355210304260254 2.3307888688785687 0.2582703494358979 0.6493506493506493 0.8671875 0.7475214517625232 0.0032668368938417384
2.1 1.35 1.86 1.56 0.0264 1.3980886340141296 3.035876512527466 1.9362463695662364 0.22992019272059633 0.6875 0.8671875 0.7753199646335807 0.0018595763497173874
3.1 1.08 1.74 1.38 0.0473 1.2661886811256409 2.858524262905121 1.7618231677583285 0.21734877872522246 0.6796875 0.875 0.78166490317718 0.0017613980294942995
4.1 0.912 1.66 1.26 0.0634 1.1731195449829102 2.716133177280426 1.6477603220513888 0.2060620579055933 0.6875 0.875 0.7926589314703154 0.0016933919723695263
5.1 0.804 1.60 1.17 0.0740 1.0850261449813843 2.6052761673927307 1.565021112561226 0.19578061686188655 0.6875 0.8828125 0.7973098330241187 0.0017491572842728508
6.1 0.727 1.57 1.11 0.0804 1.0176462829113007 2.511484205722809 1.5000599787703581 0.18549406565138982 0.7109375 0.8828125 0.8046059688079777 0.0014544226634952925
7.1 0.672 1.54 1.06 0.0863 0.9653692245483398 2.4291968941688538 1.4461423499243602 0.1759519703238713 0.7265625 0.8828125 0.8074414424860853 0.0013861513365408418
8.1 0.629 1.52 1.03 0.0914 0.92268306016922 2.358883261680603 1.401456237903663 0.16765455534600157 0.7421875 0.8984375 0.8113929875927643 0.0012769219427950628
9.1 0.569 1.50 0.996 0.0968 0.8863376677036285 2.2960835695266724 1.3631128120635236 0.16034925504133588 0.7421875 0.8984375 0.8152521306818182 0.0012854496958459797
10.1 0.569 1.49 0.973 0.101 0.854689210653305 2.215156316757202 1.329467894775527 0.1520494792526519 0.7421875 0.8984375 0.8175531221011132 0.001258680421491428
11.1 0.547 1.48 0.955 0.107 0.8293775618076324 2.1924142837524414 1.30099441749709 0.14760225085752798 0.7421875 0.8984375 0.8195986491187384 0.0013032233092054332
12.1 0.528 1.48 0.941 0.113 0.8067702949047089 2.1481892466545105 1.2749319108469144 0.14168904259034942 0.734375 0.90625 0.822388827690167 0.0013881310455437705
13.1 0.512 1.48 0.929 0.120 0.787289172410965 2.1074108481407166 1.252158455018486 0.13733060543251543 0.734375 0.90625 0.8258058905380334 0.0013934966306173374
