#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:24+0000 #
#####################################################################
#
# seed = 10.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.21 1.88 1.70 0.0139 0.76444211602211 1.696700632572174 1.1780197072241987 0.04281210661766593 0.7421875 0.921875 0.8587390988372093 0.0019668066699137124
2.1 0.904 1.50 1.26 0.0159 0.5888410955667496 1.4178129434585571 0.9592491848660367 0.047474532049642554 0.765625 0.9418604651162791 0.8675216725498339 0.0014310066165430931
3.1 0.874 1.41 1.12 0.0259 0.48053255677223206 1.3183739185333252 0.8785992419081075 0.04600728519247271 0.75 0.9418604651162791 0.8747015157807309 0.0013308039912105878
4.1 0.660 1.39 1.03 0.0401 0.41501384973526 1.2800816297531128 0.82629977698837 0.04541551070491454 0.75 0.9418604651162791 0.8783255035299004 0.001360794301773966
5.1 0.621 1.38 0.970 0.0510 0.37240079790353775 1.2581117153167725 0.7900960800637092 0.04492876904777754 0.75 0.9418604651162791 0.8815990967607974 0.0013597922286852802
6.1 0.546 1.38 0.925 0.0617 0.34278348088264465 1.2444917559623718 0.76286651486797 0.04532897907217413 0.75 0.9534883720930233 0.8841070130813954 0.0013224682722818915
7.1 0.490 1.39 0.891 0.0714 0.3241642639040947 1.2338249683380127 0.7414034092798829 0.04501758366196521 0.75 0.9534883720930233 0.88703021179402 0.0013068272016441846
8.1 0.448 1.41 0.867 0.0810 0.30740953981876373 1.2236626148223877 0.7237521617540292 0.0451916127609599 0.75 0.9534883720930233 0.8882176598837209 0.0013900065880397576
9.1 0.416 1.46 0.849 0.0912 0.2965965121984482 1.2150298953056335 0.7085044833698444 0.04507114847473732 0.75 0.9651162790697675 0.8892623546511628 0.0014550836466425338
10.1 0.390 1.46 0.835 0.101 0.2861877828836441 1.2087647914886475 0.6952050738036633 0.04517304714268055 0.7578125 0.9651162790697675 0.8898885226328903 0.0014696012688000606
11.1 0.369 1.49 0.826 0.112 0.2783702164888382 1.2019202709197998 0.6833333258650132 0.045125657548617366 0.7578125 0.9767441860465116 0.891069481935216 0.001488096970753513
12.1 0.352 1.53 0.821 0.124 0.27115435898303986 1.1981691122055054 0.6728890048606054 0.04490700616007408 0.7578125 0.9767441860465116 0.8920428000415282 0.0014980293253508987
