#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:54+0000 #
#####################################################################
#
# seed = 13.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.66 2.12 2.05 0.00433 1.5823404788970947 3.7665950059890747 2.322997786104679 0.30830471073221594 0.6015625 0.890625 0.7362375347866419 0.003128542162905665
2.1 1.39 1.68 1.57 0.00476 1.205527424812317 3.0534810423851013 1.8944787021194187 0.25229830102330075 0.640625 0.8828125 0.7706853693181818 0.0026867799734491328
3.1 1.14 1.50 1.36 0.0113 1.0761438012123108 2.826458752155304 1.7124008515051432 0.22321002296985532 0.671875 0.8984375 0.7872615665584416 0.002260100138721317
4.1 0.955 1.40 1.22 0.0177 0.988351047039032 2.6624759435653687 1.5890335116003242 0.19934929981623245 0.6875 0.90625 0.7991850504406308 0.0021350114280944553
5.1 0.831 1.36 1.12 0.0231 0.9254575073719025 2.542787551879883 1.4986121713050775 0.18102415271102543 0.7109375 0.90625 0.8082948022959183 0.0015213244719095387
6.1 0.744 1.33 1.05 0.0262 0.8768778145313263 2.4514936208724976 1.4281360006758146 0.16743454906231847 0.7109375 0.90625 0.8126866158395176 0.001447100712174482
7.1 0.680 1.31 0.988 0.0295 0.8327935636043549 2.377859592437744 1.3706945484238013 0.15642712505509693 0.7109375 0.90625 0.8206132595083488 0.0014929521578730023
8.1 0.632 1.30 0.942 0.0327 0.7951790988445282 2.3182347416877747 1.3227852960782394 0.14795593205542365 0.7109375 0.9140625 0.824354635320037 0.00132440712403299
9.1 0.595 1.30 0.905 0.0363 0.7630399465560913 2.2670178413391113 1.2819681529487883 0.14066190736487333 0.7109375 0.9140625 0.827956502203154 0.0012581757580655353
10.1 0.565 1.30 0.875 0.0394 0.7363817393779755 2.225343883037567 1.2464570903352328 0.13369570276671933 0.71875 0.9140625 0.8302103867115028 0.0012586199656259016
11.1 0.540 1.31 0.850 0.0435 0.7124611735343933 2.189197301864624 1.215718325227499 0.13028835330766275 0.7265625 0.9140625 0.8326744405148423 0.0012215812424359828
12.1 0.519 1.32 0.830 0.0476 0.6900971829891205 2.15617698431015 1.1885361724666186 0.12634064639750772 0.7578125 0.921875 0.8363234143089053 0.0011183318489176768
13.1 0.501 1.33 0.813 0.0524 0.6704339385032654 2.126568019390106 1.164533811488322 0.1231951554644789 0.765625 0.9296875 0.837834459067718 0.001148438308440111
