#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T13:40+0000 #
#####################################################################
#
# seed = 5.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.35 1.90 1.76 0.0162 0.8883392810821533 1.594748616218567 1.2280974430697305 0.035180134645768454 0.765625 0.9534883720930233 0.8671291009136213 0.0021910286982603573
2.1 0.950 1.54 1.30 0.0203 0.703891932964325 1.341545820236206 0.9639458571161542 0.03569124165505896 0.7674418604651163 0.9534883720930233 0.8763886004983389 0.0016920874629274855
3.1 0.863 1.49 1.15 0.0303 0.6013118028640747 1.280614972114563 0.877788611820766 0.037805180455359744 0.7734375 0.9534883720930233 0.8830655627076412 0.0017672229136202744
4.1 0.639 1.50 1.06 0.0444 0.5277618914842606 1.2604176998138428 0.8236291145107575 0.04009504388269482 0.765625 0.9651162790697675 0.8856351225083057 0.0018751869727620198
5.1 0.621 1.52 1.00 0.0566 0.47664763033390045 1.2424294352531433 0.7854710575193167 0.041326802162263025 0.7578125 0.9534883720930233 0.8872378529900332 0.0019421410468672073
6.1 0.549 1.55 0.958 0.0701 0.43841853737831116 1.2424294352531433 0.7553473971784115 0.04303111649863803 0.7578125 0.9534883720930233 0.8882857921511628 0.001877027238046557
7.1 0.495 1.60 0.923 0.0839 0.40735912322998047 1.2387376427650452 0.7308246264500277 0.04401886693895727 0.7578125 0.9651162790697675 0.8909299730066446 0.001967234125641251
8.1 0.455 1.66 0.897 0.0996 0.3812931478023529 1.2390456795692444 0.7111793022070613 0.045526506463994934 0.75 0.9767441860465116 0.8924580824335548 0.002016132074983467
9.1 0.423 1.72 0.879 0.117 0.36049820482730865 1.2398833632469177 0.6947049322937217 0.04687872905280609 0.7421875 0.9767441860465116 0.893921303986711 0.002070189137588851
10.1 0.398 1.80 0.864 0.136 0.3431236147880554 1.2391574382781982 0.6800570913723536 0.04835104560403595 0.75 0.9767441860465116 0.8947551131644518 0.002015891060431242
11.1 0.377 1.89 0.855 0.158 0.3172179311513901 1.2366921305656433 0.667313609804426 0.0495083698955418 0.75 0.9767441860465116 0.8964259759136213 0.002054053251900378
12.1 0.360 1.98 0.850 0.182 0.3172179311513901 1.2341006398200989 0.6561938806303911 0.050346656068850346 0.7578125 0.9883720930232558 0.8978891974667774 0.0020102061693353184
