#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:57+0000 #
#####################################################################
#
# seed = 13.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.95 2.45 2.39 0.00493 3.3432987928390503 5.089113116264343 4.031796715089253 0.3182638017427436 0.4796747967479675 0.7194244604316546 0.5993898261181995 0.005348825077763679
2.1 1.53 2.00 1.89 0.00741 2.4423917531967163 4.191534519195557 3.305696040391922 0.3032108801490823 0.5772357723577236 0.7913669064748201 0.6737031977205692 0.0025957457211384987
3.1 1.32 1.76 1.62 0.0125 2.19308078289032 3.794493079185486 2.9276969113520215 0.28632305752533993 0.5934959349593496 0.8057553956834532 0.6930142297311976 0.0019214690348985817
4.1 1.14 1.60 1.43 0.0161 1.8785364031791687 3.5379124879837036 2.6657344656331197 0.26797990998745247 0.6341463414634146 0.8129496402877698 0.7132308090809583 0.001436930414902712
5.1 1.12 1.47 1.29 0.0156 1.762965977191925 3.3496559262275696 2.4743567162326405 0.24054402227880628 0.6341463414634146 0.8273381294964028 0.7244618938995145 0.0015233136181580058
6.1 1.01 1.38 1.19 0.0151 1.6169579029083252 3.204515278339386 2.32929099883352 0.22454475498760648 0.6504065040650406 0.8201438848920863 0.7335873461509538 0.0014952907370163891
7.1 0.939 1.30 1.11 0.0140 1.5104947090148926 3.095076620578766 2.2163799288017407 0.2069014356815323 0.6504065040650406 0.8211382113821138 0.7372565362344271 0.0014911375295563346
8.1 0.883 1.23 1.04 0.0127 1.4280387163162231 3.008256196975708 2.1260533641491617 0.19427714443574104 0.6585365853658537 0.8292682926829268 0.7424558610950961 0.0015855381384803358
9.1 0.838 1.18 0.990 0.0114 1.3626617789268494 2.892350673675537 2.052435682288238 0.18388534375774518 0.6585365853658537 0.8373983739837398 0.7453041051479374 0.0015592995068465698
10.1 0.803 1.14 0.948 0.0104 1.309327781200409 2.892350673675537 1.990730017955814 0.17636996011871608 0.6666666666666666 0.8536585365853658 0.7516481588248565 0.0014546335930314268
11.1 0.774 1.10 0.913 0.00960 1.2649806141853333 2.8503811955451965 1.9390640673892838 0.17043944080871648 0.6585365853658537 0.8536585365853658 0.7546864947066737 0.0014810899504401238
12.1 0.749 1.07 0.883 0.00875 1.2287464141845703 2.821024239063263 1.8943773598543234 0.16462158858087433 0.6585365853658537 0.8373983739837398 0.7568704618186983 0.0015383553980305737
