#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T14:09+0000 #
#####################################################################
#
# seed = 8.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.67 2.12 2.03 0.00767 1.6169136762619019 3.7048680782318115 2.3096499826226915 0.3609404505453499 0.6298701298701299 0.828125 0.7393284728664193 0.002378726097937985
2.1 1.31 1.71 1.54 0.00741 1.229554533958435 3.1252201795578003 1.910058648458549 0.3043909058337281 0.6328125 0.875 0.763189935064935 0.0027247417415266267
3.1 1.18 1.53 1.33 0.00888 1.0801345109939575 2.8896011114120483 1.7329862362572126 0.2731227136953318 0.65625 0.90625 0.7788801600185529 0.002660300067044031
4.1 1.04 1.40 1.19 0.0102 0.9769680202007294 2.7226955890655518 1.6134277624743327 0.24757981102371754 0.6796875 0.8984375 0.7897093141233766 0.0023884138061296962
5.1 0.896 1.29 1.09 0.0111 0.9005785882472992 2.591587245464325 1.5238211500857557 0.22631911811628305 0.6875 0.8984375 0.7968423875231911 0.002220330607240298
6.1 0.832 1.21 1.02 0.0109 0.8390152454376221 2.484653115272522 1.4537955027605807 0.2093345517747122 0.6953125 0.90625 0.8026528438079777 0.0021180229288033318
7.1 0.763 1.14 0.953 0.0108 0.7503026723861694 2.3968923091888428 1.396738220538412 0.19538856616951403 0.6953125 0.90625 0.8048849866651206 0.0020910072052172214
8.1 0.709 1.08 0.902 0.0105 0.7503026723861694 2.3205496668815613 1.3489359665129865 0.18316845501671802 0.703125 0.90625 0.8108331400742115 0.0020354534821586
9.1 0.666 1.03 0.860 0.0103 0.7153399288654327 2.2540510296821594 1.3081297416772162 0.1721442376324375 0.703125 0.9140625 0.8150618912337663 0.001963471843573431
10.1 0.630 0.989 0.825 0.00968 0.6863825023174286 2.195675849914551 1.2723002864846162 0.1616755735278771 0.703125 0.9140625 0.818549614448052 0.002004778103128079
11.1 0.600 0.953 0.795 0.00952 0.6604377925395966 2.1434316635131836 1.2416478347565447 0.15588433976579624 0.7109375 0.9140625 0.8216169990723562 0.001989247446498255
12.1 0.574 0.922 0.770 0.00946 0.6382621824741364 2.0955185890197754 1.2146395487444743 0.14944139553515304 0.71875 0.9140625 0.8246843836966605 0.0018342314380150142
13.1 0.553 0.895 0.749 0.00943 0.6195612847805023 2.0521202087402344 1.1903998782592162 0.1435752591464589 0.71875 0.9140625 0.8281231881957328 0.0016483010947488243
