#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:23+0000 #
#####################################################################
#
# seed = 16.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.1 0.679 1.07 0.864 0.0114 1.0007801055908203 3.0155011415481567 1.9365198074706964 0.29032343602934674 0.6330935251798561 0.8617886178861789 0.7532315610925894 0.002250523865441947
14.1 0.659 1.04 0.842 0.0107 0.9747806489467621 2.985567092895508 1.9009133082415377 0.2843286430248217 0.6402877697841727 0.8617886178861789 0.7545214699320683 0.002280311984794792
15.1 0.642 1.02 0.821 0.00984 0.9523800313472748 2.9594646096229553 1.8688809935535704 0.2762178505915657 0.6402877697841727 0.8617886178861789 0.7567607934558277 0.002208221236864897
16.1 0.628 0.997 0.804 0.00928 0.9324705898761749 2.9395134449005127 1.8413812730993544 0.2706292345665219 0.6546762589928058 0.8699186991869918 0.75923512061431 0.0021653523146767874
17.1 0.615 0.978 0.788 0.00876 0.9133717715740204 2.921428084373474 1.8161585134054934 0.2649869797763194 0.6762589928057554 0.8617886178861789 0.7619214732743422 0.0017477206809222692
18.1 0.603 0.962 0.774 0.00819 0.8979504704475403 2.9047024846076965 1.792786177779947 0.25900381547160795 0.6906474820143885 0.8617886178861789 0.7629607115701167 0.0016325157410860276
19.1 0.591 0.946 0.761 0.00785 0.8821675181388855 2.885450303554535 1.7719062859458583 0.25462701961257705 0.6906474820143885 0.8617886178861789 0.7652115241604626 0.0015122114885494473
20.1 0.581 0.933 0.749 0.00742 0.8700949847698212 2.8756337761878967 1.7525154245751244 0.2501209066930862 0.6906474820143885 0.8699186991869918 0.7681600364307857 0.0016711363171367708
21.1 0.571 0.920 0.739 0.00721 0.8577115833759308 2.863892674446106 1.7347038766103131 0.24610961943476717 0.697841726618705 0.8617886178861789 0.7704275603907118 0.0015516054942630003
22.1 0.562 0.909 0.729 0.00690 0.8461331427097321 2.8508278131484985 1.717828279627221 0.24253874291245428 0.6906474820143885 0.8699186991869918 0.7715221550982211 0.0017269340784106704
23.1 0.553 0.897 0.720 0.00671 0.834722489118576 2.840186059474945 1.7023281252809934 0.23925154721365935 0.697841726618705 0.8617886178861789 0.7732423817043926 0.0015156962327847264
24.1 0.545 0.887 0.711 0.00647 0.8257546126842499 2.831153929233551 1.687385586223432 0.23597325451690174 0.697841726618705 0.8699186991869918 0.7753198138353429 0.0015535421140484007
25.1 0.538 0.878 0.703 0.00630 0.816093385219574 2.819068193435669 1.6736757100692816 0.2324417951603212 0.697841726618705 0.8699186991869918 0.7753981483802505 0.0015383073510769653
26.1 0.530 0.869 0.696 0.00620 0.8098366558551788 2.807626485824585 1.660357462508338 0.22946953379850957 0.697841726618705 0.8780487804878049 0.7773136891183917 0.0016430411750741286
27.1 0.523 0.861 0.688 0.00602 0.8033958375453949 2.7984296083450317 1.6480631679296494 0.2260018646860452 0.697841726618705 0.8780487804878049 0.7788218902230133 0.0016269631451370655
28.1 0.517 0.853 0.682 0.00592 0.7968880832195282 2.788682460784912 1.6361362936773471 0.22376766188660827 0.7050359712230215 0.8780487804878049 0.7822790548049365 0.0014289104501064376
29.1 0.511 0.845 0.675 0.00579 0.7890374660491943 2.7788094878196716 1.6247616982353585 0.22038054567082094 0.7050359712230215 0.8780487804878049 0.7829381094427594 0.0014957243092069477
30.1 0.505 0.838 0.669 0.00572 0.781239777803421 2.7718408703804016 1.6146190206387214 0.21849928968051277 0.7050359712230215 0.8943089430894309 0.7849706297679626 0.00162788054016497
31.1 0.500 0.831 0.663 0.00561 0.7760750651359558 2.763445734977722 1.6041468030640058 0.21593667215888523 0.7050359712230215 0.8943089430894309 0.7855346384912976 0.0016050158549830874
32.1 0.494 0.825 0.657 0.00552 0.7694759964942932 2.7531644105911255 1.5942787631813968 0.2132804522797499 0.7122302158273381 0.8943089430894309 0.7872381537278887 0.001539318775160461
33.1 0.489 0.818 0.651 0.00545 0.7621535360813141 2.7433894276618958 1.5848536855940307 0.2116111453728972 0.7122302158273381 0.8943089430894309 0.7880925224976814 0.0014433624743663972
34.1 0.483 0.812 0.646 0.00538 0.7538216412067413 2.7325711846351624 1.5754746917103017 0.20960117888630303 0.7122302158273381 0.8943089430894309 0.7888633344195723 0.0014225008663138867
35.1 0.478 0.806 0.641 0.00530 0.7458189129829407 2.7218911051750183 1.5665784824107374 0.2082579762708888 0.7122302158273381 0.8943089430894309 0.7897177031893649 0.0014457110514888678
36.1 0.473 0.800 0.636 0.00526 0.739783525466919 2.715165615081787 1.5580632138465131 0.20636816681109418 0.7122302158273381 0.8943089430894309 0.7892654517500982 0.0014640716021788443
37.1 0.469 0.794 0.631 0.00522 0.7343089282512665 2.703982889652252 1.5494095709707056 0.20522497914174045 0.7122302158273381 0.8943089430894309 0.789667569080624 0.0014711415641746666
38.1 0.464 0.788 0.626 0.00518 0.7296455204486847 2.690666079521179 1.5409175836082016 0.20328846061070618 0.7122302158273381 0.8943089430894309 0.7901031091503105 0.0014627616265414647
39.1 0.459 0.783 0.621 0.00512 0.7235729098320007 2.6791239380836487 1.5323124687586511 0.20153036762248683 0.7194244604316546 0.8943089430894309 0.7913710843172153 0.0014466170015296042
40.1 0.454 0.778 0.616 0.00511 0.7186065316200256 2.666719436645508 1.5240808698747839 0.19942663761909432 0.7194244604316546 0.8943089430894309 0.7929012190944109 0.001443497015166651
41.1 0.449 0.773 0.612 0.00508 0.7129817605018616 2.655861020088196 1.5161819237151317 0.19824621138432436 0.7338129496402878 0.8943089430894309 0.794559822525255 0.0014148917359041774
42.1 0.445 0.763 0.607 0.00502 0.7085666954517365 2.6480287313461304 1.507915252287473 0.19671388005643922 0.7338129496402878 0.8943089430894309 0.7951405426181702 0.0014067963001700942
43.1 0.441 0.763 0.602 0.00502 0.7040184438228607 2.6422661542892456 1.5001884501959597 0.19624913667172023 0.7266187050359713 0.8943089430894309 0.7965087860025568 0.0014202785305987991
44.1 0.436 0.758 0.598 0.00503 0.6989193558692932 2.636731505393982 1.4927006321293967 0.19511339396149716 0.7266187050359713 0.8943089430894309 0.7973130206636085 0.0013729985421908047
45.1 0.432 0.753 0.594 0.00502 0.6944352388381958 2.6286914944648743 1.4846916728253876 0.19395267362589924 0.7338129496402878 0.8943089430894309 0.7997925701250846 0.0012831004249854157
46.1 0.427 0.749 0.589 0.00501 0.6910503506660461 2.6199086904525757 1.476963241717645 0.19299768563382294 0.7338129496402878 0.8943089430894309 0.8007754075485256 0.0012751350882325185
47.1 0.423 0.744 0.585 0.00497 0.6872538030147552 2.6139767169952393 1.4696745941681522 0.19156893246602097 0.7410071942446043 0.8943089430894309 0.8025624796330183 0.0011750168718359874
48.1 0.419 0.739 0.581 0.00496 0.6835487484931946 2.608098268508911 1.462600784908448 0.1908633558528339 0.7479674796747967 0.8943089430894309 0.8045730662856474 0.0011102500548767034
49.1 0.415 0.735 0.577 0.00495 0.6794440150260925 2.598585844039917 1.4552209840289183 0.189607129025956 0.7479674796747967 0.8943089430894309 0.8051537863785626 0.001110267346759491
50.1 0.411 0.731 0.573 0.00494 0.6772717833518982 2.5869616270065308 1.4485182740858622 0.18827576961854042 0.7479674796747967 0.8943089430894309 0.8058629751251264 0.0011253803356894563
51.1 0.407 0.727 0.569 0.00494 0.6736509203910828 2.5819557309150696 1.4419301844068937 0.1878318355914479 0.7479674796747967 0.8943089430894309 0.8061700465411643 0.0011833616981056984
52.1 0.404 0.723 0.565 0.00493 0.6707061231136322 2.571675419807434 1.4345841213528598 0.18634549657634444 0.7479674796747967 0.8943089430894309 0.8065554525021098 0.00115310113092653
53.1 0.399 0.719 0.561 0.00493 0.6677410304546356 2.5665751695632935 1.4279370132301534 0.18478233378636102 0.7479674796747967 0.8943089430894309 0.8066839211557584 0.001180776845976372
54.1 0.396 0.715 0.557 0.00493 0.6644247174263 2.5581103563308716 1.4212016114698989 0.1841375478259914 0.7479674796747967 0.9024390243902439 0.8085211273489918 0.0012770414605518272
55.1 0.392 0.711 0.553 0.00491 0.6610866189002991 2.5511953234672546 1.4146809056401253 0.18286912963067065 0.7479674796747967 0.9024390243902439 0.8094371192941118 0.0012280476730631158
56.1 0.388 0.707 0.549 0.00491 0.6580994725227356 2.5480961203575134 1.4086388679487365 0.18238728300193244 0.7479674796747967 0.9024390243902439 0.8106601826552695 0.0012584367275506837
57.1 0.384 0.703 0.545 0.00492 0.6546953022480011 2.5421336889266968 1.4021113509578365 0.18164953892398764 0.7482014388489209 0.9105691056910569 0.8122519406077925 0.0013147008353975537
58.1 0.380 0.699 0.542 0.00493 0.6526557803153992 2.542325794696808 1.3964634229029929 0.1813370210622053 0.7553956834532374 0.9105691056910569 0.8126206351991577 0.0012344120989171625
59.1 0.376 0.696 0.538 0.00493 0.6484357416629791 2.531956434249878 1.390233401209116 0.18046578354625004 0.7553956834532374 0.9105691056910569 0.8136650957979261 0.001192873442116104
60.1 0.373 0.692 0.534 0.00494 0.6452630460262299 2.5279181003570557 1.384153370612434 0.17977629983456272 0.7553956834532374 0.9105691056910569 0.8154354565128386 0.001222523175312952
#####################################################################
# End of data export. Simulation finished at: 2024-05-16T15:26+0000 #
#####################################################################
