#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:14+0000 #
#####################################################################
#
# seed = 15.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.1 0.709 1.01 0.874 0.00752 1.4054279923439026 2.9434613585472107 2.004162718674966 0.195197779957876 0.6618705035971223 0.8129496402877698 0.7521045881065183 0.0012430681079901842
14.1 0.690 0.985 0.851 0.00718 1.3763733506202698 2.9092240929603577 1.9689667161021913 0.19060512690862993 0.6618705035971223 0.8201438848920863 0.7555450413188614 0.0012025302655562567
15.1 0.674 0.963 0.831 0.00664 1.3470853567123413 2.873880982398987 1.936987288828407 0.18430072900117853 0.6690647482014388 0.8201438848920863 0.7579911680411768 0.001205403783720658
16.1 0.659 0.944 0.814 0.00634 1.3214980959892273 2.8445889353752136 1.9086890289826053 0.18116817161922638 0.6690647482014388 0.8201438848920863 0.7609511693780864 0.0012778490507911495
17.1 0.647 0.926 0.798 0.00603 1.2987374067306519 2.810275077819824 1.8828244331691946 0.1770817481386296 0.6690647482014388 0.8345323741007195 0.7625147268944427 0.0013849343498117468
18.1 0.636 0.911 0.783 0.00566 1.2768497467041016 2.785028576850891 1.8596322094755513 0.17355950615013702 0.6762589928057554 0.8345323741007195 0.7645702253528188 0.0012807892851001857
19.1 0.626 0.896 0.771 0.00546 1.2603689432144165 2.759084165096283 1.8386182173022203 0.17003896561846643 0.6762589928057554 0.8345323741007195 0.7667876152040041 0.0012737381233618177
20.1 0.618 0.883 0.759 0.00514 1.2428798079490662 2.7349172234535217 1.8190423798348223 0.16675089330694426 0.6762589928057554 0.841726618705036 0.7673349125577587 0.001262422274390278
21.1 0.610 0.871 0.748 0.00498 1.2290208339691162 2.7140731811523438 1.8008853319500173 0.16386919100350597 0.6834532374100719 0.841726618705036 0.769619147887265 0.0012416956569846658
22.1 0.602 0.860 0.738 0.00474 1.2153632640838623 2.692357361316681 1.783607838941472 0.16076530213754084 0.6834532374100719 0.841726618705036 0.7708254998788425 0.0012848741491925662
23.1 0.596 0.850 0.729 0.00462 1.204060673713684 2.6685948967933655 1.7679853412721838 0.1591112521425116 0.6834532374100719 0.841726618705036 0.7716130231703139 0.0012832767115540874
24.1 0.589 0.840 0.720 0.00444 1.1945098638534546 2.6504207849502563 1.7530741558543272 0.1564620798619488 0.6906474820143885 0.841726618705036 0.7735734757142022 0.0011731202306436749
25.1 0.583 0.831 0.712 0.00430 1.1823528409004211 2.6338194012641907 1.7393792127924306 0.15533800190217345 0.6906474820143885 0.841726618705036 0.7758744224132889 0.0011894504046221104
26.1 0.578 0.822 0.704 0.00420 1.1713343262672424 2.611201524734497 1.725762929235186 0.1538151827597435 0.6906474820143885 0.8345323741007195 0.7778515863267574 0.0011446601729846995
27.1 0.572 0.814 0.697 0.00408 1.1618467569351196 2.590166687965393 1.7122573804642474 0.15139599476363386 0.6906474820143885 0.841726618705036 0.7796720811504106 0.001216840915789925
28.1 0.568 0.806 0.690 0.00400 1.1525684595108032 2.571532428264618 1.699566395155021 0.15009603165803098 0.697841726618705 0.841726618705036 0.7814591532349033 0.0011939517200750588
29.1 0.563 0.798 0.683 0.00394 1.1432212591171265 2.55059415102005 1.6880037055483885 0.14905976209895444 0.697841726618705 0.841726618705036 0.7836483426499219 0.001090186277057473
30.1 0.558 0.791 0.677 0.00386 1.1246848702430725 2.538671314716339 1.6757219353956836 0.14810034438672443 0.7122302158273381 0.8455284552845529 0.784067171350028 0.001044137427829724
31.1 0.554 0.784 0.670 0.00377 1.1246848702430725 2.52117258310318 1.6640811919101648 0.1468818639841892 0.7122302158273381 0.8455284552845529 0.7857706865866192 0.0010569320137949647
32.1 0.550 0.777 0.664 0.00372 1.1171111464500427 2.50680673122406 1.6527604210589613 0.1460297719733488 0.7122302158273381 0.8536585365853658 0.7865749212476708 0.0011005018048270924
33.1 0.542 0.771 0.659 0.00368 1.1098237037658691 2.4900808334350586 1.642213022602456 0.1452776469721652 0.7194244604316546 0.8536585365853658 0.7886189306394605 0.001044700604725527
34.1 0.542 0.765 0.653 0.00363 1.1017460823059082 2.4772964119911194 1.6322790959051676 0.14485480542836066 0.7194244604316546 0.8536585365853658 0.7893448307556046 9.78766203586078E-4
35.1 0.538 0.759 0.648 0.00357 1.0937820672988892 2.474424183368683 1.62203458723213 0.14383936912143208 0.7235772357723578 0.8536585365853658 0.7922432089171868 0.0010081190668779704
36.1 0.534 0.753 0.642 0.00351 1.0861785411834717 2.470164716243744 1.6114944296755962 0.14305309576953376 0.7235772357723578 0.8536585365853658 0.7938683896088704 0.0010615608746551949
37.1 0.530 0.747 0.637 0.00348 1.0787562131881714 2.4634968638420105 1.6018154818032468 0.1423438523087578 0.7235772357723578 0.8536585365853658 0.7945608669858538 0.0010666485057823525
38.1 0.526 0.741 0.632 0.00347 1.0709714889526367 2.4549352526664734 1.5916836014283555 0.14180282381813764 0.7266187050359713 0.8536585365853658 0.7959123990006601 9.641092625178056E-4
39.1 0.522 0.736 0.627 0.00343 1.064689815044403 2.440524637699127 1.5819560366549663 0.14105359654791513 0.7266187050359713 0.8536585365853658 0.7976827597155725 0.0010232701150553497
40.1 0.519 0.731 0.623 0.00342 1.0587379336357117 2.4325022101402283 1.5727817551898104 0.14027951562178353 0.7266187050359713 0.8536585365853658 0.7975877138010846 0.0010164745217465009
41.1 0.515 0.725 0.618 0.00340 1.0535588264465332 2.4256107211112976 1.5634632533682244 0.1394101083091391 0.7338129496402878 0.8561151079136691 0.7987606430535015 9.09449006789314E-4
42.1 0.511 0.715 0.613 0.00336 1.0468863248825073 2.4139182567596436 1.5539772720741374 0.13856863125199484 0.7338129496402878 0.8561151079136691 0.798838977598409 9.435810030453875E-4
43.1 0.508 0.715 0.609 0.00337 1.0398107767105103 2.4051583409309387 1.5457913843648774 0.13836553119041106 0.7338129496402878 0.8561151079136691 0.799402986321744 8.622727574599915E-4
44.1 0.504 0.710 0.604 0.00336 1.0313710570335388 2.3987669944763184 1.5370326821825333 0.1381728253512353 0.7338129496402878 0.8561151079136691 0.8004641582900927 8.390063781088787E-4
45.1 0.500 0.705 0.600 0.00337 1.0255295038223267 2.3954893350601196 1.528888658487371 0.13847740696229588 0.7266187050359713 0.8561151079136691 0.8005142923988335 9.370985907475268E-4
46.1 0.496 0.700 0.596 0.00337 1.0195536017417908 2.385957896709442 1.521075299275773 0.13883657140441155 0.7266187050359713 0.8561151079136691 0.8010281670134276 9.719961515699264E-4
47.1 0.492 0.695 0.592 0.00334 1.0119925141334534 2.377287268638611 1.512766934399094 0.13902695092753448 0.7266187050359713 0.8561151079136691 0.8028486618370808 0.0010400018687975725
48.1 0.489 0.691 0.587 0.00337 1.0075842440128326 2.37153959274292 1.5051041125719036 0.13883958268852908 0.7266187050359713 0.8633093525179856 0.8038314992605219 0.0010422000227564819
49.1 0.486 0.686 0.583 0.00336 1.0026807487010956 2.3622507452964783 1.4972740704459804 0.1391273496792516 0.7266187050359713 0.8633093525179856 0.8037197419764537 0.0010951861758713014
50.1 0.482 0.681 0.579 0.00336 0.9948734045028687 2.347095310688019 1.4896165406597512 0.13936024693817178 0.7266187050359713 0.8633093525179856 0.8060708227842813 0.0011008705102425454
51.1 0.475 0.677 0.575 0.00339 0.9895918667316437 2.3357343077659607 1.4812687600829773 0.13874404965120532 0.7266187050359713 0.8633093525179856 0.8068917688149132 0.0011307036331420844
52.1 0.475 0.672 0.571 0.00338 0.9824324548244476 2.3239097595214844 1.4741247573069163 0.13869019138548483 0.7410071942446043 0.8633093525179856 0.8075341120831557 9.957027841672882E-4
53.1 0.472 0.669 0.568 0.00336 0.97581547498703 2.32933509349823 1.4657657574862242 0.13825352119073048 0.7410071942446043 0.8633093525179856 0.8083550581137877 9.50461016463398E-4
54.1 0.469 0.666 0.564 0.00340 0.9719331860542297 2.3323436975479126 1.4581384805164166 0.1378540408047836 0.7338129496402878 0.8633093525179856 0.8099969501750516 9.557437577420641E-4
55.1 0.465 0.662 0.560 0.00337 0.9637491405010223 2.3392325043678284 1.450773602085454 0.13852417011387902 0.7338129496402878 0.8633093525179856 0.8123313196132989 9.650673003568042E-4
56.1 0.462 0.659 0.556 0.00338 0.958754301071167 2.344579517841339 1.443240659577506 0.1386448084443924 0.7410071942446043 0.8633093525179856 0.8128117714887324 9.4064152958808E-4
57.1 0.459 0.656 0.553 0.00341 0.9513883292675018 2.3539695739746094 1.435751415523035 0.1394087821387612 0.7482014388489209 0.8699186991869918 0.8141183916977915 0.0010024851475419192
58.1 0.455 0.653 0.549 0.00343 0.944189190864563 2.3592528700828552 1.4280418107020003 0.13921079308592765 0.7410071942446043 0.8776978417266187 0.8159388865214449 0.0010252055852326628
59.1 0.452 0.649 0.546 0.00343 0.9385041296482086 2.3659767508506775 1.420680413820914 0.13954129490404488 0.7410071942446043 0.8705035971223022 0.8174188871898996 0.0010083774854469565
60.1 0.448 0.646 0.542 0.00345 0.9324558973312378 2.370806336402893 1.4139266623450177 0.13991523723813334 0.7410071942446043 0.8705035971223022 0.8186419505510574 0.0010055086912276663
#####################################################################
# End of data export. Simulation finished at: 2024-05-16T15:17+0000 #
#####################################################################
