#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:35+0000 #
#####################################################################
#
# seed = 18.0, areas = 9
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.39 1.90 1.72 0.0169 0.790002167224884 1.8042290210723877 1.1989586800336838 0.03903449419466211 0.6484375 0.9375 0.8648742473006644 0.0023942640157910196
2.1 0.869 1.54 1.28 0.0208 0.6440877318382263 1.561346709728241 0.949198046433074 0.04712614758150469 0.7734375 0.9418604651162791 0.8735075789036545 0.001661371868755399
3.1 0.840 1.49 1.14 0.0289 0.5446379482746124 1.4861389994621277 0.8716448023915291 0.04922307164884498 0.7890625 0.9418604651162791 0.8753925716362126 0.0014096978777899591
4.1 0.600 1.48 1.05 0.0415 0.48802775144577026 1.443868339061737 0.8205646760761738 0.05145988597662178 0.796875 0.9418604651162791 0.8785234115448505 0.0014252615897013261
5.1 0.600 1.48 0.984 0.0502 0.45413602888584137 1.3809455633163452 0.7838889674416609 0.050787931278199715 0.7890625 0.9418604651162791 0.8789419383305648 0.0014320679036748697
6.1 0.531 1.50 0.935 0.0592 0.4310695230960846 1.3809455633163452 0.7558476613568409 0.051393048912629864 0.7890625 0.9418604651162791 0.8821441549003323 0.0014525486211148485
7.1 0.480 1.52 0.898 0.0674 0.41471847891807556 1.3587947487831116 0.7332755662500858 0.050859146448981804 0.7890625 0.9534883720930233 0.8831207174003323 0.0013844269318196909
8.1 0.441 1.55 0.870 0.0759 0.3967043459415436 1.3404915928840637 0.7150406746992044 0.05047137350162242 0.796875 0.9534883720930233 0.8860471605066446 0.0013930412943513415
9.1 0.410 1.58 0.849 0.0851 0.38093483448028564 1.3255944848060608 0.6990441187684026 0.04973965466334331 0.796875 0.9534883720930233 0.888483700166113 0.0014230925873409978
10.1 0.386 1.62 0.831 0.0930 0.3661405146121979 1.3141515254974365 0.6850694436579943 0.04968874658536806 0.796875 0.9651162790697675 0.8907807308970099 0.001417336532218626
11.1 0.366 1.66 0.818 0.103 0.3528681546449661 1.305297315120697 0.6727458065641777 0.04954456479483883 0.796875 0.9651162790697675 0.8921044435215947 0.0014570107341828325
12.1 0.349 1.71 0.809 0.114 0.339764803647995 1.2991228103637695 0.662068571895361 0.049343615235029406 0.796875 0.9651162790697675 0.8952385278239202 0.0014734679297377096
