#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:32+0000 #
#####################################################################
#
# seed = 17.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.84 2.49 2.37 0.00990 3.4408639669418335 5.214863657951355 4.203772783279419 0.40356154564419533 0.3333333333333333 0.7050359712230215 0.5386053526516765 0.008027494340482387
2.1 1.61 1.99 1.90 0.00294 2.5611889362335205 4.540427923202515 3.507661083979266 0.3447314755360344 0.5203252032520326 0.7553956834532374 0.6484314290727696 0.002643463737995642
3.1 1.38 1.77 1.64 0.00511 2.279056668281555 4.198605060577393 3.128072592828955 0.3472863787452646 0.5934959349593496 0.7769784172661871 0.6788732776844726 0.0015120032162184015
4.1 1.29 1.60 1.46 0.00631 2.1024760007858276 3.9544742107391357 2.859750881791115 0.3370864943745328 0.6097560975609756 0.7769784172661871 0.6959512529349343 0.0015326241207737768
5.1 1.18 1.47 1.32 0.00676 1.9033004641532898 3.7713382244110107 2.660100225891386 0.3230090583586155 0.6260162601626016 0.7841726618705036 0.7090978784916318 0.0015180782651686036
6.1 1.06 1.37 1.21 0.00752 1.75701504945755 3.62311989068985 2.509565020246165 0.3102643620202095 0.6422764227642277 0.7913669064748201 0.7197868882594273 0.0014530081016234453
7.1 0.975 1.30 1.13 0.00793 1.647802472114563 3.5117955207824707 2.390681337032999 0.2994479084960702 0.6422764227642277 0.8057553956834532 0.7269299542944042 0.001442732454702459
8.1 0.907 1.23 1.06 0.00791 1.5614694952964783 3.417741298675537 2.2946646841509 0.2898893611701145 0.6504065040650406 0.7967479674796748 0.731313555427435 0.0014736485228587098
9.1 0.854 1.18 1.01 0.00759 1.490309476852417 3.3403254747390747 2.215300351381302 0.28300115076396365 0.6585365853658537 0.8048780487804879 0.7363677002648752 0.0015131000922815037
10.1 0.812 1.13 0.963 0.00746 1.4322001934051514 3.2706711888313293 2.149040330733572 0.27480765957377795 0.6666666666666666 0.8129496402877698 0.7408244136398199 0.0015582647429420937
11.1 0.772 1.10 0.926 0.00731 1.3821178674697876 3.212437331676483 2.093103859041418 0.26918345967851753 0.6666666666666666 0.8201438848920863 0.7463590103526935 0.001509420391175797
12.1 0.750 1.06 0.895 0.00691 1.3379660844802856 3.162585437297821 2.044400022498199 0.26284522200487803 0.6666666666666666 0.8273381294964028 0.7528263103802673 0.0015736410576570106
