#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T13:26+0000 #
#####################################################################
#
# seed = 3.0, areas = 5
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.59 2.19 2.07 0.00808 1.6818349361419678 3.469261884689331 2.389508002570697 0.19290115377233888 0.5859375 0.8515625 0.7223428078617811 0.004008791674188045
2.1 1.45 1.72 1.57 0.00782 1.3772913813591003 3.0475869178771973 1.9531542456575803 0.19397782271375857 0.65625 0.84375 0.7485614274118738 0.002621123422840429
3.1 1.14 1.59 1.37 0.0256 1.259239375591278 2.8459251523017883 1.7759295914854323 0.18154575733460704 0.65625 0.859375 0.768902553919295 0.0026483670491301353
4.1 0.960 1.53 1.25 0.0415 1.1786104440689087 2.719306468963623 1.6596412930105413 0.17296161524246126 0.6484375 0.8671875 0.7790377869897959 0.0024773231806471184
5.1 0.780 1.49 1.16 0.0545 1.100325584411621 2.620267391204834 1.5745954236813955 0.16542562401057315 0.640625 0.8671875 0.7878485911410018 0.00247648037146873
6.1 0.755 1.47 1.09 0.0610 1.049258828163147 2.5387454628944397 1.507861947906869 0.1569535615922397 0.6484375 0.875 0.7927295918367347 0.002407489359682103
7.1 0.694 1.45 1.04 0.0669 1.0021695494651794 2.470533609390259 1.452765834650823 0.1497152060223837 0.6484375 0.8828125 0.8011454226576994 0.002418410289988749
8.1 0.647 1.44 1.00 0.0716 0.9631081819534302 2.41192227602005 1.4063295599605357 0.14340626395395753 0.671875 0.8828125 0.8043305745593692 0.0023326672947705787
9.1 0.581 1.43 0.966 0.0760 0.9313936233520508 2.3617770671844482 1.3656496639762605 0.1376996579738448 0.671875 0.8828125 0.8086770929962894 0.0024620432647864095
10.1 0.580 1.43 0.938 0.0792 0.9051218628883362 2.313057541847229 1.3296105191111565 0.13141764209180284 0.6875 0.8828125 0.8115596735853432 0.0024518950585716744
11.1 0.555 1.44 0.915 0.0833 0.8818188905715942 2.2712061405181885 1.298149953995432 0.1277062667137327 0.6953125 0.890625 0.814790120593692 0.002244106701264613
12.1 0.534 1.45 0.896 0.0870 0.8614184856414795 2.2326725125312805 1.2699851457561766 0.12321747208159785 0.6953125 0.8828125 0.8181618883348794 0.0021497074174349007
13.1 0.515 1.46 0.881 0.0920 0.8420411050319672 2.2011274099349976 1.2447038415287222 0.1202951395429465 0.6953125 0.8828125 0.821323486781076 0.0020310449233295774
