#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T15:40+0000 #
#####################################################################
#
# seed = 18.0, areas = 3
#
# The columns have the following meaning: 
# time TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1 1.82 2.47 2.35 0.0108 3.352758765220642 4.976026296615601 4.050644293427467 0.27473973635979854 0.42276422764227645 0.6991869918699187 0.5732469773310271 0.005770149568139049
2.1 1.59 1.95 1.87 0.00313 2.5015286207199097 4.252200484275818 3.3313271743910655 0.24430104381172638 0.5971223021582733 0.7410071942446043 0.6657485858003492 0.0013768894201929161
3.1 1.38 1.73 1.60 0.00491 2.2191319465637207 3.9572657346725464 2.9495999004159654 0.25466633570125635 0.6422764227642277 0.7642276422764228 0.6992789044026103 9.874864129947344E-4
4.1 1.24 1.57 1.42 0.00787 1.9853892922401428 3.7351303100585938 2.68613299621003 0.25127930148574834 0.6474820143884892 0.7841726618705036 0.7111972442951562 0.0012045422640886711
5.1 1.13 1.44 1.28 0.00897 1.7852967381477356 3.5661920309066772 2.4924670606851578 0.23436707443222993 0.6546762589928058 0.7913669064748201 0.7226236432456822 0.0012405811158326693
6.1 1.01 1.34 1.18 0.00986 1.6441954970359802 3.4321444034576416 2.3453924294028963 0.21796151855678805 0.6546762589928058 0.7967479674796748 0.730001712915382 0.001481124747466331
7.1 0.926 1.26 1.10 0.0101 1.541255533695221 3.3254472613334656 2.2300612202712466 0.20526696100155956 0.6618705035971223 0.8129496402877698 0.7378591899999164 0.0013955728874638104
8.1 0.860 1.20 1.04 0.00968 1.4639301300048828 3.236485779285431 2.136652630886861 0.1928903578787085 0.6618705035971223 0.8130081300813008 0.745806490695945 0.0012812827868601048
9.1 0.809 1.14 0.984 0.00906 1.401451289653778 3.164596378803253 2.059322329504149 0.1821380338765981 0.6690647482014388 0.8201438848920863 0.7500396895027532 0.0013441867300043031
10.1 0.769 1.10 0.943 0.00850 1.3510099649429321 3.1024197936058044 1.99540751054883 0.17387405741178533 0.6762589928057554 0.8211382113821138 0.7570427978174952 0.0013445790840243587
11.1 0.737 1.06 0.908 0.00798 1.3091570734977722 3.049444258213043 1.9410839027592115 0.16607316017844895 0.6906474820143885 0.8455284552845529 0.7614713107562731 0.0013731869846154141
12.1 0.710 1.02 0.879 0.00741 1.2731951475143433 3.0018243193626404 1.893389733242137 0.15894981123147464 0.6906474820143885 0.8373983739837398 0.7642025752220524 0.0013521570439493113
