#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T07:38+0000 #
#####################################################################
#
# seed = 0.0, areas = 3, lossThreshold = 40.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.84 2.84 2.84 0.00 2.3389229774475098 2.3389229774475098 2.3389229774475098 0.0 0.22580645161290322 0.22580645161290322 0.22580645161290322 0.0
1.1 56.0 0.31606061528954243 0.0 2.7293491351107755 3.5244824762145677 0.3898920835281285 1.65 2.88 2.75 0.0293 2.265213966369629 4.601293563842773 3.355205801980836 0.8722089028114873 0.20967741935483872 0.7536231884057971 0.37797201629599947 0.010106317158920682
2.1 16.0 0.5543978239099184 1.0 1.7097086425042816 2.3763647601008415 0.6019947015739443 1.48 1.96 1.74 0.0265 1.5768754482269287 3.294323444366455 2.2807548003537312 0.31756783319427095 0.41935483870967744 0.7536231884057971 0.5897281773859614 0.007275245980399128
3.1 11.0 0.8205780589746104 0.0 1.175641299618615 1.848522241330809 0.6660433224248091 0.902 1.48 1.21 0.0341 1.224214106798172 2.720642924308777 1.7844205041016852 0.19996745158307877 0.5161290322580645 0.782608695652174 0.6579718493287918 0.003974756226528559
4.1 6.0 0.7798808357781835 0.0 1.1865915660022033 1.7784757442358468 0.6805165965404393 0.754 1.90 1.22 0.0782 1.040515661239624 2.8327343463897705 1.7172800893230098 0.20846463623148112 0.5161290322580645 0.782608695652174 0.6741217524878114 0.003926189855554154
5.1 4.0 0.9977849154836601 0.0 0.8874581772213181 1.5337477369854848 0.7059665731650305 0.580 1.42 0.918 0.0442 0.8916890025138855 2.435290038585663 1.4810402260294981 0.17182137918791832 0.5806451612903226 0.8115942028985508 0.7014083683964469 0.002667807972579212
6.1 11.0 1.212004664664467 0.0 0.7080604429253273 1.4189432908056512 0.7138557737260403 0.461 1.13 0.735 0.0292 0.7913855537772179 2.384126603603363 1.3673336189240217 0.17602460410839346 0.5967741935483871 0.8260869565217391 0.7096106324717826 0.0023653853800853315
7.1 6.0 0.8253144839157661 0.0 0.8747451450054844 1.4884764976385567 0.7179951690821257 0.531 1.33 0.897 0.0337 0.8690063953399658 2.6265758872032166 1.4308699875005655 0.19020432611356516 0.5967741935483871 0.8260869565217391 0.7136387163561076 0.0024399230322118028
8.1 6.0 1.030854652273572 0.0 0.6881496194232669 1.3783266837191253 0.7235468287361697 0.443 1.05 0.710 0.0229 0.7616901397705078 2.49263334274292 1.3239574190229177 0.1876848620008314 0.6129032258064516 0.8405797101449275 0.719741367795365 0.002389218194433008
