#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T17:56+0000 #
#####################################################################
#
# seed = 1.0, areas = 5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 0.0 Infinity 0.0 NaN NaN NaN 2.64 2.64 2.64 0.00 1.8641301393508911 1.8641301393508911 1.8641301393508911 0.0 0.609375 0.609375 0.609375 0.0
1.1 1.0 0.25351478690702256 14.0 2.6594314706824784 2.244060046290012 0.5514970793095791 1.43 2.76 2.66 0.0297 1.789030909538269 3.8501349687576294 2.2085892036557198 0.4742689669452274 0.21875 0.8051948051948052 0.5481650046382189 0.013188866592406789
2.1 22.0 0.4923872988892125 16.0 1.3956805442118967 1.2660097076517318 0.7324430777555777 0.839 1.52 1.40 0.00762 0.8720338940620422 2.2857534885406494 1.2507095347557748 0.18072195655499348 0.515625 0.875 0.728178629406308 0.005930024831429905
3.1 53.0 0.6481067051788535 1.0 0.8396727968683246 0.9135234636861617 0.774909534909535 0.651 1.42 0.851 0.0131 0.5188620686531067 1.689052402973175 0.9098224682467325 0.09309187259214656 0.625 0.90625 0.7706581922541744 0.0039479176344239895
4.1 18.0 0.8621317018664947 0.0 0.7301450966439222 0.8509107091386093 0.7928920385170385 0.379 3.18 0.739 0.159 0.3926173150539398 3.627894163131714 0.8450236858001777 0.21735451801957378 0.671875 0.90625 0.7894864621985158 0.003264511589057327
5.1 7.0 1.023183756092238 0.0 0.516181822925988 0.7189000252176699 0.8070818417693417 0.254 1.38 0.527 0.0285 0.3285806179046631 1.7402402758598328 0.7173147542136056 0.07511163841937417 0.6875 0.890625 0.803520698051948 0.002702614894744054
6.1 6.0 1.1726540152260962 0.0 0.4109615674198347 0.6596312687554202 0.8140798437673438 0.187 0.863 0.422 0.0137 0.28843140602111816 1.304784119129181 0.6590419225394726 0.05292074728429014 0.703125 0.90625 0.8110505565862709 0.0023412230999046053
7.1 6.0 0.6988491078259672 0.0 0.5137682509062418 0.6475724926197922 0.820022755022755 0.256 0.845 0.528 0.0193 0.28274452686309814 1.2521188259124756 0.64836878888309 0.05205260447487178 0.703125 0.921875 0.8170476287105751 0.0026158182802631116
8.1 6.0 0.8679914763760873 0.0 0.40772835041630795 0.613705327523206 0.8258057914307914 0.195 0.639 0.421 0.0121 0.25678667426109314 1.2063174843788147 0.6139654847128051 0.047993242737431066 0.71875 0.921875 0.8230447008348795 0.0024462381736882932
