#####################################################################
# Alchemist log file - simulation started at: 2024-05-03T16:29+0000 #
#####################################################################
#
# seed = 0.0, epochs = 2, areas = 3, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 1.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.84 2.84 2.84 0.00 2.3389229774475098 2.3389229774475098 2.3389229774475098 0.0 0.22580645161290322 0.22580645161290322 0.22580645161290322 0.0
1.1 19.0 0.31606061528954243 5.0 0.14242131078200798 0.17838082649103648 0.3938076256560054 1.65 2.88 2.75 0.0293 2.265213966369629 4.601293563842773 3.355205801980836 0.8722089028114873 0.20967741935483872 0.7536231884057971 0.37797201629599947 0.010106317158920682
2.1 41.0 0.5543978239099184 4.0 0.042008509027202656 0.05766370431218099 0.6024079522001392 1.48 1.96 1.74 0.0265 1.5768754482269287 3.294323444366455 2.2807548003537312 0.31756783319427095 0.41935483870967744 0.7536231884057971 0.5897281773859614 0.007275245980399128
3.1 35.0 0.8227480604416795 1.0 0.035610001111517145 0.04897908593116163 0.6542014515015916 0.902 1.48 1.21 0.0337 1.1342352628707886 2.720642924308777 1.7806582291211401 0.20412726668454376 0.5161290322580645 0.782608695652174 0.6596999599278701 0.0040401525322542355
4.1 22.0 0.8314148355275393 0.0 0.058220630883034315 0.07795585291471151 0.6656789797392882 0.713 3.38 1.19 0.124 1.0129711627960205 2.681908130645752 1.7271658123603888 0.27746846607117004 0.5 0.8115942028985508 0.6776447605690242 0.002803020347018897
5.1 35.0 1.0579201906091635 0.0 0.024889994202683105 0.04706947342241934 0.7080828030136787 0.549 1.95 0.887 0.0419 0.8849008679389954 2.5213640332221985 1.4921405690589122 0.21514993300339738 0.4838709677419355 0.8405797101449275 0.701061911440593 0.0033088715197577066
6.1 28.0 1.2751220030089219 0.0 0.025497152495416987 0.05212598271605507 0.7126643633142834 0.441 1.38 0.703 0.0247 0.7643850669264793 2.491817355155945 1.3721689418224352 0.20231848301637217 0.5967741935483871 0.8405797101449275 0.7090930341280972 0.0025424644323515035
7.1 21.0 1.2463951520621777 0.0 0.0324574420790069 0.06622440638816095 0.7253753979385115 0.450 1.09 0.717 0.0365 0.7710311859846115 2.2799317836761475 1.3106837783540999 0.168335267227914 0.6290322580645161 0.8405797101449275 0.72653693314633 0.0019300783138295847
8.1 13.0 1.4317319148944483 0.0 0.041841884129773854 0.10803077085131019 0.7233715773863039 0.361 0.905 0.585 0.0250 0.6942867413163185 2.266716957092285 1.261898335069418 0.18603954987694268 0.6290322580645161 0.855072463768116 0.7275721298337007 0.0019202168242161831
9.1 10.0 1.6152341680394278 0.0 0.046485958256220664 0.13001710095918842 0.7348442288712275 0.291 0.768 0.491 0.0188 0.658712163567543 2.3250845074653625 1.2381503161575114 0.21106056582559207 0.6290322580645161 0.8840579710144928 0.7286365457824083 0.002477399307703673
10.1 9.0 1.0133069182435672 0.0 0.06865403887690393 0.1416237696406656 0.7583808983742754 0.349 0.923 0.638 0.0228 0.6146171391010284 2.24621719121933 1.1966759330992187 0.21109703965647228 0.6774193548387096 0.8840579710144928 0.7578474587590998 0.0020470135660086266
11.1 9.0 1.182556371101075 0.0 0.05535276886019523 0.13783496038474663 0.7589995324918186 0.295 0.770 0.525 0.0164 0.5727007985115051 2.273837983608246 1.1799042294067996 0.22658615687873435 0.6612903225806451 0.8840579710144928 0.755572530554999 0.00235252103182927
12.1 8.0 1.3644368027647336 0.0 0.05134440734751508 0.16417506889131525 0.7609406886098682 0.248 0.663 0.443 0.0124 0.5347862634807825 2.377120077610016 1.1815368941918547 0.25573698544263646 0.6451612903225806 0.8695652173913043 0.755196854337808 0.002043853596822503
13.1 8.0 1.027208655839786 0.0 0.06560129075718578 0.16194255864441703 0.7666316035530621 0.314 0.790 0.571 0.0199 0.5347862634807825 2.170621871948242 1.1370069330358612 0.2299927055920746 0.6774193548387096 0.8985507246376812 0.7687545915982101 0.002223993962930149
