#####################################################################
# Alchemist log file - simulation started at: 2024-05-06T09:36+0000 #
#####################################################################
#
# seed = 4.0, epochs = 2, areas = 3, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 1.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.87 2.87 2.87 0.00 2.4135944843292236 2.4135944843292236 2.4135944843292236 0.0 0.1774193548387097 0.1774193548387097 0.1774193548387097 0.0
1.1 19.0 0.34079016620914143 5.0 0.14580295712962626 0.18563683820406093 0.35214831140497344 1.79 2.91 2.81 0.0220 2.3275394439697266 4.88994288444519 3.4827995704753056 0.9766273806621093 0.08064516129032258 0.6376811594202898 0.34218676951846655 0.013638550393016643
2.1 46.0 0.5808028226925267 4.0 0.0387981848248997 0.05365908336042231 0.5817326259731285 1.47 2.00 1.81 0.0215 1.3873481750488281 3.7121628522872925 2.353603273630142 0.3323695036645172 0.3387096774193548 0.782608695652174 0.5725764709810993 0.009803578393876479
3.1 37.0 0.8470140836305089 2.0 0.03413884541305975 0.04811741420393708 0.6296113785594851 0.968 1.50 1.24 0.0269 1.2722711563110352 3.0995051860809326 1.8233270166175706 0.17755339083029878 0.43548387096774194 0.7971014492753623 0.6318414813330662 0.005847121766918705
4.1 25.0 0.7370703828831514 0.0 0.053962048803011566 0.07188196804364522 0.6299354838709678 0.929 3.37 1.30 0.179 1.0920778512954712 4.797733306884766 1.8200635750378882 0.39328639297754603 0.22580645161290322 0.7971014492753623 0.6400562679489749 0.00961495334879874
5.1 41.0 0.9602733614544073 0.0 0.022437885525213436 0.03950246993911046 0.6812378134300278 0.649 1.97 0.955 0.0434 0.9650768637657166 3.5429372787475586 1.5244732445904188 0.21394624543315222 0.5 0.782608695652174 0.6731241234221599 0.004024543379777966
6.1 33.0 1.1845525925358136 0.0 0.022567328943534293 0.04438784292961503 0.6919487063245829 0.470 1.43 0.757 0.0218 0.8852077722549438 2.9895877838134766 1.3712702340313367 0.16444953594568623 0.5161290322580645 0.8260869565217391 0.6836889734856074 0.003386496830481417
7.1 25.0 1.282675176858902 0.0 0.02719565391361714 0.055134568521181745 0.7000461274738974 0.412 1.18 0.725 0.0428 0.8308506011962891 2.681692898273468 1.3020167340125357 0.13532839185000564 0.5645161290322581 0.8115942028985508 0.6961822947973018 0.0028459771477761363
8.1 16.0 1.4752857155270045 0.0 0.03799261959500395 0.07759861381242185 0.7077854721832633 0.346 0.955 0.599 0.0269 0.7928780317306519 2.595980226993561 1.236532747745514 0.14106509259161149 0.5645161290322581 0.8260869565217391 0.7026856675348961 0.0030010577435405665
