#####################################################################
# Alchemist log file - simulation started at: 2024-05-03T16:37+0000 #
#####################################################################
#
# seed = 1.0, epochs = 2, areas = 9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 1.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.46 2.46 2.46 0.00 1.4471453428268433 1.4471453428268433 1.4471453428268433 0.0 0.8604651162790697 0.8604651162790697 0.8604651162790697 0.0
1.1 19.0 0.20590687984669653 23.0 0.12654894052326182 0.07519975681237419 0.7103236986604107 0.963 2.61 2.48 0.0486 0.5214109420776367 1.684891939163208 1.479818840112005 0.03054584715145851 0.359375 0.9375 0.739423276578073 0.026609398808225146
2.1 33.0 0.3484874488210972 16.0 0.02868736343682034 0.017429116385560835 0.872141866128058 0.440 1.14 0.949 0.0124 0.2952442169189453 0.8060721158981323 0.5604944649551596 0.01080868396072909 0.71875 1.0 0.8784585236710963 0.0031313282396169518
3.1 49.0 0.5113022871959356 0.0 0.009005843815760733 0.007508471578682329 0.8879009452618257 0.293 0.612 0.428 0.00846 0.1996011883020401 0.6275132298469543 0.35911966647420607 0.008197400415178312 0.75 0.96875 0.8900474979235881 0.0020198541786336545
4.1 27.0 0.7102305499123939 0.0 0.015934958529884736 0.012804785761241232 0.9001713680735 0.162 1.36 0.409 0.0620 0.1688653975725174 0.6612921953201294 0.3321801783250911 0.010337860107937913 0.78125 1.0 0.8993718853820598 0.002005152591037275
5.1 17.0 0.8376246955659654 0.0 0.015255691899507321 0.016407456575838798 0.9061893192354462 0.101 0.477 0.251 0.00685 0.1384478509426117 0.4925641417503357 0.2752550438578639 0.0057174994474408995 0.796875 0.984375 0.9088390261627907 0.0015245402080247613
6.1 10.0 0.9543238944477506 0.0 0.01975428447204953 0.025696434862911698 0.91046713501292 0.0787 0.387 0.196 0.00461 0.1345338225364685 0.45546039938926697 0.25458022100584843 0.00560520474184721 0.8125 0.984375 0.911765469269103 0.0015406780228585308
7.1 9.0 0.4310372976793183 0.0 0.02838380649710559 0.027971994995416766 0.9167732109532013 0.111 0.403 0.248 0.00508 0.0995258092880249 0.44752195477485657 0.24576313979923725 0.005162559630911793 0.84375 1.0 0.9194481935215947 0.0014459938569703346
8.1 9.0 0.5943619049625632 0.0 0.022125627636968254 0.02631467018680154 0.9185485752225095 0.0726 0.323 0.192 0.00329 0.10261000692844391 0.44172993302345276 0.23072637457932746 0.005093480285903884 0.828125 0.984375 0.9222253945182725 0.0014021465279033776
9.1 9.0 0.7381576222402078 0.0 0.018392410669758982 0.025763804437937562 0.9195153244329602 0.0473 0.272 0.159 0.00296 0.09434141963720322 0.45272770524024963 0.2260280902098332 0.005483372437559088 0.828125 1.0 0.9223681478405316 0.001413667383606794
10.1 9.0 0.3643238033961367 0.0 0.022396525252903428 0.024439924517940265 0.9241976654464542 0.0769 0.322 0.195 0.00321 0.06990405917167664 0.44743549823760986 0.21545282205832858 0.004897022183359808 0.84375 1.0 0.9265599044850499 0.0013044985089233037
11.1 9.0 0.5571131186536801 0.0 0.018161081467886295 0.024193399293228106 0.9241449540625896 0.0512 0.276 0.158 0.00254 0.0795346274971962 0.44663506746292114 0.2131296718227012 0.005247396444673617 0.828125 0.984375 0.9262743978405316 0.0012610407814662018
