#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T13:07+0000 #
#####################################################################
#
# seed = 7.0, areas = 9, lossThreshold = 80.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.39 2.39 2.39 0.00 1.300152063369751 1.300152063369751 1.300152063369751 0.0 0.8604651162790697 0.8604651162790697 0.8604651162790697 0.0
1.1 56.0 0.1953386795465593 0.0 0.04331657432295305 0.025022906821449194 0.7596488268272426 0.991 2.65 2.43 0.0459 0.5016602873802185 1.674790620803833 1.4012827820011549 0.037318650098447675 0.453125 0.9534883720930233 0.7596488268272426 0.015608122593729913
2.1 14.0 0.32906739238971544 1.0 0.04211961396673097 0.026367879191993352 0.8527484143763213 0.394 1.10 0.898 0.0138 0.3664622902870178 0.7451137900352478 0.56695085976805 0.01018828291603416 0.75 0.9534883720930233 0.8518220514950166 0.002931760345184832
3.1 7.0 0.4826064755519231 0.0 0.03030412650024075 0.027888243345125595 0.8635966050664451 0.260 0.623 0.420 0.00557 0.2064802348613739 0.5658576488494873 0.38579124797667774 0.009145132410735363 0.765625 0.9767441860465116 0.8717556063122923 0.0027722623847218223
4.1 7.0 0.31204629836626996 0.0 0.045169687812320065 0.038389817749460535 0.8712194161821705 0.232 0.868 0.441 0.0247 0.1794891655445099 0.6582722663879395 0.3750233211155448 0.012521892053500887 0.78125 0.9767441860465116 0.8748183139534884 0.0030507747200575253
5.1 7.0 0.47075334136132846 0.0 0.03347885127447181 0.03633154163185624 0.8856174185328739 0.154 0.462 0.287 0.00689 0.1291833370923996 0.5354920625686646 0.3166388563279595 0.00895954885158662 0.78125 0.9767441860465116 0.8905666009136213 0.002456961805913759
6.1 7.0 0.6155499350509526 0.0 0.026178450491849994 0.033668412542065144 0.894059090582831 0.109 0.357 0.223 0.00453 0.10303536057472229 0.49400973320007324 0.29378792084753513 0.008437051511653991 0.796875 0.9767441860465116 0.8979638185215947 0.0018832182189757489
7.1 7.0 0.2972865282661385 0.0 0.036448576184186385 0.0353330013703744 0.8937170273471146 0.120 0.821 0.311 0.0318 0.0909510999917984 0.6395824551582336 0.3054038207711918 0.01513037196380747 0.78125 0.9767441860465116 0.8979573297342193 0.0022978344556969198
8.1 7.0 0.4683922563714009 0.0 0.02609761444950552 0.032102208742961304 0.8978644038903245 0.102 0.442 0.223 0.00819 0.0752323567867279 0.5277381539344788 0.2788844246949468 0.010352650226656105 0.796875 0.984375 0.9013055440199336 0.001959302894893607
9.1 7.0 0.6228361218523832 0.0 0.022051415164713505 0.031381625099559864 0.8968864394918172 0.0620 0.712 0.188 0.00980 0.06393089145421982 0.4921489655971527 0.2727775726733463 0.010657059024643967 0.8125 0.984375 0.9021231312292359 0.002099330549199986
10.1 7.0 0.32859549910565955 0.0 0.0319465423302208 0.03292598240384104 0.9007949325294287 0.107 0.817 0.271 0.0368 0.05975077673792839 0.638312578201294 0.2832765810058586 0.017721717549984087 0.78125 0.984375 0.9053350809800664 0.002422445366811014
11.1 7.0 0.5108435467621426 0.0 0.02304814176458932 0.03061057709985309 0.9038286408986507 0.0651 0.441 0.196 0.00960 0.05115664750337601 0.5266979336738586 0.26499866162027635 0.011718057137385553 0.796875 0.984375 0.9089558243355482 0.0023143600716049343
12.1 7.0 0.6534136403122066 0.0 0.018918373390872954 0.03022737782933993 0.902476089219064 0.0381 0.332 0.160 0.00561 0.043855149298906326 0.49195894598960876 0.2625598294793495 0.010714391918037086 0.8125 0.984375 0.9074179817275747 0.0021526997964852876
13.1 7.0 0.34750658830190884 0.0 0.02969352340644671 0.032119071565885275 0.9033946131208729 0.0894 0.816 0.251 0.0399 0.04610927030444145 0.6380810737609863 0.275379666992064 0.019064793360885745 0.78125 0.984375 0.9083977886212624 0.0025568195107849405
14.1 7.0 0.5167533889596845 0.0 0.02118341593075225 0.030229398362410082 0.9049882913436692 0.0572 0.441 0.179 0.0104 0.03925080969929695 0.5262728333473206 0.2607212652718382 0.012444582806968673 0.796875 0.984375 0.9093775955149501 0.0021688564312031602
15.1 7.0 0.6662895088026554 0.0 0.017389579971042426 0.029891353764856146 0.9059000861326442 0.0380 0.331 0.147 0.00635 0.034148089587688446 0.48988547921180725 0.25916688569954466 0.01163596318831975 0.828125 1.0 0.9110452138704319 0.0022594053241062873
16.1 7.0 0.34140602508444845 0.0 0.028289794023555397 0.03187345647967238 0.9024738461814528 0.0800 0.816 0.239 0.0420 0.03554993122816086 0.6380821466445923 0.2725690610573761 0.020133917087847668 0.78125 1.0 0.9078332641196013 0.0027016217139573507
17.1 7.0 0.5230437159354304 0.0 0.019945304760744322 0.030048204123442397 0.9057576532443297 0.0549 0.441 0.168 0.0113 0.029922477900981903 0.5254051685333252 0.2585341752107654 0.013585454762990482 0.796875 1.0 0.9100718957641196 0.0023335757305825862
18.1 7.0 0.6757254682849219 0.0 0.0163479440752502 0.029857700782609575 0.9058058785529715 0.0387 0.331 0.138 0.00682 0.026498746126890182 0.48926952481269836 0.2582967650544431 0.012560220964843783 0.828125 1.0 0.9106299314784053 0.002268681683563488
19.1 7.0 0.3420005088649047 0.0 0.027029358824778044 0.03160957352287648 0.9022787019092736 0.0680 0.816 0.229 0.0428 0.030286341905593872 0.6383047103881836 0.270005923030632 0.020823048472882785 0.78125 1.0 0.9085275643687708 0.0028704354313114793
20.1 7.0 0.5259931385287164 0.0 0.019178348904759605 0.030221490443662444 0.9056084912431811 0.0477 0.441 0.162 0.0128 0.025367682799696922 0.5259736776351929 0.2593716314128999 0.014689388761127494 0.796875 1.0 0.9109024605481728 0.0024202387675523744
21.1 7.0 0.6716730243721862 0.0 0.015543907697217356 0.029655059917085128 0.9064743037611254 0.0364 0.331 0.132 0.00722 0.022819790989160538 0.49114635586738586 0.2558641069169555 0.013140516897901019 0.828125 1.0 0.9121547965116279 0.0022441071590448163
22.1 7.0 0.3439465150421049 0.0 0.025839978140541644 0.03139382138955618 0.9037209750933103 0.0579 0.816 0.218 0.0410 0.02488725446164608 0.6382910013198853 0.26748161666494386 0.020994767894538597 0.78125 1.0 0.9096371470099668 0.002713724571361407
23.1 7.0 0.5213855327003531 0.0 0.018430503159086464 0.030156586660309834 0.9057509241314958 0.0444 0.441 0.155 0.0134 0.020847419276833534 0.5265151858329773 0.2588298315781035 0.015169063124283512 0.796875 1.0 0.9110387250830565 0.002368525884417602
24.1 7.0 0.6765591070331909 0.0 0.014859755426303752 0.029797720471179862 0.9049355799598047 0.0337 0.331 0.125 0.00774 0.019370537251234055 0.49022674560546875 0.2574361082432525 0.013527747233941637 0.828125 1.0 0.9104871781561462 0.0021097921326567125
25.1 7.0 0.33334582400174795 0.0 0.02582038130112304 0.03162066954787212 0.9047337065747918 0.0508 0.816 0.217 0.0459 0.021244846284389496 0.6381858587265015 0.26941784511187244 0.021855072651278288 0.78125 1.0 0.9104742005813954 0.0027116765478460403
26.1 7.0 0.5156285473731932 0.0 0.017674262108426892 0.03013379956162516 0.906809637884008 0.0433 0.441 0.149 0.0130 0.017777711153030396 0.5251452922821045 0.2585877971058445 0.01537102853685974 0.8125 1.0 0.9122910610465116 0.002271947340719337
27.1 7.0 0.6569195253153642 0.0 0.014414360606026204 0.030055247946030397 0.9059942937123169 0.0304 0.331 0.121 0.00793 0.017111169174313545 0.5078107714653015 0.25940153092545054 0.014186794014862562 0.828125 1.0 0.9117395141196013 0.0021585765732332492
28.1 8.0 0.3361204022622127 0.0 0.02822380591861697 0.030488874990493058 0.8972224240956072 0.0452 0.816 0.211 0.0462 0.01845371350646019 0.6378948092460632 0.2690632372562375 0.022282768749305168 0.78125 1.0 0.9108959717607974 0.0027532144327751746
29.1 13.0 0.5083246627753532 2.0 0.01746930760288423 0.023462030977747756 0.8845969165282392 0.0394 0.441 0.145 0.0145 0.015473837964236736 0.5260491371154785 0.2612356170180387 0.016229853944659187 0.796875 1.0 0.9141014327242525 0.002449571936205864
30.1 13.0 0.6645329574605933 1.0 0.013205122865588392 0.021928971000026297 0.8887879521963825 0.0273 0.332 0.116 0.00829 0.015236820094287395 0.4898029565811157 0.26062164587035247 0.014601858911701857 0.828125 1.0 0.9104871781561462 0.0022055374141971033
31.1 10.0 0.4354961509413925 0.0 0.025875615817623442 0.02639153595499257 0.8808433933570198 0.0408 5.01 0.227 0.429 0.016040178015828133 1.7983607053756714 0.27124120052238665 0.05684524838124006 0.1875 1.0 0.9037777720099668 0.011645851929150783
32.1 9.0 0.5959724554286143 0.0 0.01681781529981419 0.028219491065376336 0.9048853359173126 0.0304 0.961 0.126 0.0172 0.013646282255649567 0.5543984770774841 0.25680447223463226 0.015932930254557956 0.796875 1.0 0.9154965220099668 0.00233397870759982
33.1 9.0 0.7273933080565413 0.0 0.01351694713241024 0.02776628617662936 0.9025102955426357 0.0247 0.454 0.0989 0.00570 0.013769621960818768 0.5036498308181763 0.2583535459790645 0.014542522080972332 0.8125 1.0 0.9118887562292359 0.0020119808651147646
