#####################################################################
# Alchemist log file - simulation started at: 2024-05-06T09:42+0000 #
#####################################################################
#
# seed = 4.0, epochs = 2, areas = 3, lossThreshold = 80.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 1.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.87 2.87 2.87 0.00 2.4135944843292236 2.4135944843292236 2.4135944843292236 0.0 0.1774193548387097 0.1774193548387097 0.1774193548387097 0.0
1.1 56.0 0.34079016620914143 0.0 0.05017803281887756 0.062192849472773315 0.3421867695184666 1.79 2.91 2.81 0.0220 2.3275394439697266 4.88994288444519 3.4827995704753056 0.9766273806621093 0.08064516129032258 0.6376811594202898 0.34218676951846655 0.013638550393016643
2.1 29.0 0.5808028226925267 0.0 0.06239914902077278 0.08177634309172582 0.575071066617229 1.47 2.00 1.81 0.0215 1.3873481750488281 3.7121628522872925 2.353603273630142 0.3323695036645172 0.3387096774193548 0.782608695652174 0.5725764709810993 0.009803578393876479
3.1 17.0 0.8445962973766856 2.0 0.07220855172842817 0.1106348205817134 0.6327650118797713 0.968 1.50 1.25 0.0275 1.289512276649475 3.0995051860809326 1.824987989451204 0.17584402449536712 0.43548387096774194 0.7971014492753623 0.6315534628998865 0.005825035334899234
4.1 10.0 0.7552787827120887 0.0 0.1530401436905066 0.21451193346248734 0.6256023063736948 0.726 4.03 1.43 0.252 1.2009104490280151 4.159894704818726 1.881096021405288 0.3160800547000763 0.11290322580645161 0.7971014492753623 0.6314866760168303 0.013307733937237318
5.1 7.0 0.9765372309419845 1.0 0.15453737704856257 0.22867974215218806 0.6568080878915382 0.548 2.11 1.03 0.0638 1.0754015445709229 2.8649137020111084 1.5587674645440919 0.16159710755092194 0.45161290322580644 0.782608695652174 0.667994055967408 0.005001626427647683
6.1 6.0 1.1967861871752474 2.0 0.133422425921351 0.2370780856728002 0.6919062646096306 0.442 1.46 0.818 0.0299 0.9600330591201782 2.7728522419929504 1.3977486427341188 0.13867552482354972 0.5 0.8260869565217391 0.6812929940559674 0.003604096565311745
7.1 4.0 0.7192690957130657 0.0 0.27760057899369195 0.4229310894207586 0.6894378631536766 0.550 5.35 1.22 0.666 1.0978903770446777 3.122509479522705 1.5837437153926917 0.19662717096531218 0.0 0.8115942028985508 0.6639993655246109 0.020411119841319655
8.1 3.0 0.9544677868899373 2.0 0.28997561681585016 0.47209747516321215 0.6873380642957548 0.441 2.40 0.888 0.112 0.9609765410423279 2.6436691284179688 1.389287790549653 0.11693484129088537 0.3548387096774194 0.8115942028985508 0.684331797235023 0.006389707375211999
