#####################################################################
# Alchemist log file - simulation started at: 2024-05-06T17:57+0000 #
#####################################################################
#
# seed = 5.0, areas = 3, lossThreshold = 80.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.99 2.99 2.99 0.00 2.5807125568389893 2.5807125568389893 2.5807125568389893 0.0 0.1774193548387097 0.1774193548387097 0.1774193548387097 0.0
1.1 56.0 0.3356757586201032 0.0 0.050310155766426896 0.06188020668923855 0.3696320042743605 1.66 2.99 2.82 0.0386 2.446707010269165 4.812367677688599 3.4652915745973587 0.7331871851508446 0.12903225806451613 0.8260869565217391 0.3696320042743605 0.019853865224649044
2.1 12.0 0.5859744453595744 1.0 0.07107983369736601 0.09103127004655862 0.5882406708143033 1.51 2.13 1.84 0.0449 1.56482994556427 3.669229030609131 2.3671984566109523 0.274249165056389 0.3225806451612903 0.8260869565217391 0.5883882655446471 0.013636686639035821
3.1 3.0 0.8642799291345807 0.0 0.08904028757088849 0.13361679397675458 0.676234722500501 0.992 1.57 1.27 0.0407 1.2610952854156494 3.113971471786499 1.8440465150134904 0.16102091410999267 0.5161290322580645 0.8260869565217391 0.6586480665197355 0.007947380621228258
4.1 3.0 0.7602144835723771 0.0 0.1268849822539242 0.17121135897201134 0.6526785127830647 0.788 1.99 1.33 0.0543 1.1414130926132202 2.99627149105072 1.8296751497047288 0.18202953049192372 0.45161290322580644 0.855072463768116 0.6678563080211046 0.007831951774602193
5.1 3.0 0.9934954285207723 0.0 0.17880879104403513 0.25402434209174424 0.6664461308132416 0.599 1.46 0.992 0.0340 1.0721200704574585 2.7272143363952637 1.5470897725650243 0.13836595584366904 0.5161290322580645 0.8405797101449275 0.6947129833700662 0.005212442006446458
6.1 3.0 1.218701297417283 0.0 0.254508891487839 0.48258497069279355 0.7180925666199158 0.482 1.15 0.789 0.0244 0.9465462565422058 2.7030935883522034 1.4007760041526385 0.13827756545753195 0.532258064516129 0.855072463768116 0.7098819541841982 0.004903171249921836
7.1 3.0 0.4919117647740576 0.0 0.3167833597847709 0.4987057996568857 0.7198846813152565 0.661 1.41 0.983 0.0385 0.9440433382987976 2.5280094742774963 1.450069168848651 0.11816449114976632 0.5806451612903226 0.8405797101449275 0.712186101649636 0.004040524232808281
8.1 3.0 0.7420475538820028 0.0 0.24983042742091197 0.45484785466558403 0.7321470313230481 0.518 1.11 0.777 0.0257 0.8553348183631897 2.5430712699890137 1.3214232618255275 0.12408308283305448 0.5806451612903226 0.8695652173913043 0.7243287918252855 0.00484307024010468
9.1 3.0 0.9810170502298408 0.0 0.20604725862266846 0.4308804815842046 0.7387603241390058 0.404 1.08 0.642 0.0209 0.8033360242843628 2.631276547908783 1.2506967154996735 0.1375306659864408 0.5806451612903226 0.8840579710144928 0.7311494022573967 0.004960378097607158
10.1 3.0 0.4664385286677215 0.0 0.2710960704074414 0.4441464437792699 0.7419841826398629 0.408 1.17 0.849 0.0401 0.8866859078407288 2.4175827503204346 1.296071006251233 0.10891464734355544 0.5806451612903226 0.8695652173913043 0.7347767648433847 0.004461597662168999
11.1 3.0 0.7335625638564428 0.0 0.21863591268796614 0.4193229775323912 0.7457534673523453 0.408 0.952 0.684 0.0254 0.8340318202972412 2.5190683007240295 1.220488793615784 0.12519222353552828 0.6129032258064516 0.8840579710144928 0.7381995926000133 0.004502675611715011
