#####################################################################
# Alchemist log file - simulation started at: 2024-05-06T10:12+0000 #
#####################################################################
#
# seed = 5.0, epochs = 2, areas = 3, lossThreshold = 80.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 1.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.99 2.99 2.99 0.00 2.5807125568389893 2.5807125568389893 2.5807125568389893 0.0 0.1774193548387097 0.1774193548387097 0.1774193548387097 0.0
1.1 56.0 0.3356757586201032 0.0 0.050310155766426896 0.06188020668923855 0.3696320042743605 1.66 2.99 2.82 0.0386 2.446707010269165 4.812367677688599 3.4652915745973587 0.7331871851508446 0.12903225806451613 0.8260869565217391 0.3696320042743605 0.019853865224649044
2.1 27.0 0.5859744453595744 1.0 0.06819685939435388 0.08816792563482895 0.5923501809429813 1.51 2.13 1.84 0.0449 1.56482994556427 3.669229030609131 2.3671984566109523 0.274249165056389 0.3225806451612903 0.8260869565217391 0.5883882655446471 0.013636686639035821
3.1 16.0 0.8642799291345807 2.0 0.07842849287136536 0.1158470762874155 0.6730035939691446 0.992 1.57 1.27 0.0407 1.2610952854156494 3.113971471786499 1.8440465150134904 0.16102091410999267 0.5161290322580645 0.8260869565217391 0.6586480665197355 0.007947380621228258
4.1 11.0 0.7744134267171224 0.0 0.1334301245642212 0.17535126166293333 0.6454838237446933 0.756 4.29 1.43 0.265 1.1414130926132202 4.083353042602539 1.8999655023217201 0.28815429272028076 0.0967741935483871 0.8260869565217391 0.651276464302411 0.013816105176576112
5.1 6.0 1.0023443009704351 0.0 0.20690793516582476 0.27228647253165644 0.6386857454529263 0.579 2.27 1.03 0.0716 1.0721200704574585 2.7272143363952637 1.5798076721174377 0.16004952561941616 0.4032258064516129 0.8405797101449275 0.6892990716623255 0.006688262185007658
6.1 3.0 1.2241795118898153 4.0 0.26915664524253874 0.4798033325208558 0.7088904472494936 0.468 1.53 0.813 0.0362 0.9465462565422058 2.7030935883522034 1.4183741158672742 0.14405379992427414 0.532258064516129 0.855072463768116 0.7071186468977493 0.005172069138363799
7.1 3.0 0.5185339690910445 8.0 0.4433864566497505 0.5478764797250429 0.6583619032777518 0.710 5.42 1.35 1.24 1.1487600803375244 3.3123483657836914 1.655873622213091 0.25975074151802136 0.0 0.8405797101449275 0.6546700727977025 0.037739285708821624
8.1 3.0 0.7673035918010606 13.0 0.3118381315776745 0.46949175504292184 0.6953452953386455 0.530 2.56 0.937 0.210 0.9960944056510925 2.5773845314979553 1.431780532002449 0.13228763419745804 0.27419354838709675 0.8695652173913043 0.6997887864823349 0.012667607802109022
9.1 4.0 1.0057005364861753 16.0 0.2016520501948738 0.31376544271673384 0.6872607672978026 0.405 1.73 0.728 0.0763 0.8985838890075684 2.6560500860214233 1.311358941718936 0.12624127468866683 0.5483870967741935 0.8840579710144928 0.7214986976557805 0.006386971352577043
10.1 5.0 0.7484250691615874 15.0 0.5686009135610794 0.42564535659976227 0.4027119998793528 0.490 6.47 2.07 4.14 1.0787924379110336 3.5499398708343506 1.8975972610392742 0.6064038711780105 0.0 0.8695652173913043 0.544171174781273 0.09991891272226026
11.1 8.0 0.9734960563687816 10.0 0.21524347150623677 0.2081789992681036 0.6010093007156471 0.453 2.64 1.13 0.593 0.954068511724472 2.5206838250160217 1.511744816920587 0.1530630831114652 0.4032258064516129 0.8840579710144928 0.6806835637480799 0.015360633045867591
12.1 16.0 1.1884217944203153 2.0 0.07662761276567633 0.0835724726736468 0.6702573080619189 0.349 1.72 0.833 0.218 0.8513118326663971 2.657966732978821 1.347409378205027 0.11271558959002193 0.5483870967741935 0.8840579710144928 0.7168319642022307 0.00710624889602168
13.1 16.0 0.8329259502804941 0.0 0.08066643879986561 0.08084649642478324 0.6718403021271623 0.522 3.03 0.987 0.227 0.9386100172996521 2.523762345314026 1.4083116195563758 0.12630369565438615 0.5161290322580645 0.8695652173913043 0.7236317037333868 0.0054291867164627874
14.1 10.0 1.0649557568960721 0.0 0.08206600082758815 0.1110300552720825 0.7171546283309959 0.398 1.48 0.729 0.0520 0.8504195809364319 2.4365214705467224 1.2813246409807886 0.11468527283993107 0.5967741935483871 0.8840579710144928 0.7312328858612168 0.0045925574785517075
15.1 7.0 1.3028105414576 0.0 0.09269485526471112 0.1560070881062523 0.7190609764242302 0.309 1.09 0.598 0.0301 0.7997849583625793 2.6224855184555054 1.2229462108973945 0.13140107114006705 0.6129032258064516 0.8840579710144928 0.7361250250450811 0.004891683463941016
16.1 5.0 0.8304578748842081 0.0 0.17907458081995214 0.2475825538095974 0.7222876177118813 0.353 1.96 0.903 0.176 0.7491051554679871 2.583511710166931 1.3536540152771133 0.26619018352048596 0.6129032258064516 0.8405797101449275 0.7330820476858345 0.004102561750709554
17.1 5.0 1.0320492101212342 0.0 0.13487610562518237 0.2265034209191799 0.7325888265544647 0.353 0.998 0.657 0.0315 0.7346394062042236 2.397146701812744 1.2254057026335172 0.15043445101043607 0.5967741935483871 0.855072463768116 0.7401614572897883 0.003519967186774663
18.1 5.0 1.243541330513027 0.0 0.11269545576552101 0.21843832343139433 0.7345021037868162 0.276 0.791 0.537 0.0153 0.7155745625495911 2.59262877702713 1.169804825846638 0.13728576271159343 0.5806451612903226 0.855072463768116 0.7434131436585855 0.004024790843076379
19.1 5.0 0.7194731788088878 0.0 0.15199798272053403 0.21828280691057445 0.7313359046283311 0.438 2.01 0.718 0.0872 0.7095385789871216 2.4954168796539307 1.1516795991254705 0.15099603193000768 0.5967741935483871 0.8840579710144928 0.7430374674413945 0.004147293141311266
20.1 5.0 0.9588562494350805 0.0 0.12327261810501418 0.21307520856211584 0.7332830762038336 0.335 1.06 0.567 0.0251 0.6739795207977295 2.338137924671173 1.1084840374865703 0.13162126819912934 0.5806451612903226 0.8840579710144928 0.747182428371068 0.004896961764377463
21.1 5.0 1.1874607135024335 0.0 0.10446473073243509 0.2120104848469297 0.727792330115777 0.262 0.781 0.475 0.0158 0.6673299670219421 2.5518940687179565 1.0930438092244523 0.14421557033422194 0.6129032258064516 0.8840579710144928 0.7486183463567755 0.004731526490979269
22.1 4.0 0.6238041498905255 0.0 0.17387201684971593 0.27592973900821316 0.7387472640146202 0.417 0.944 0.648 0.0245 0.7065086364746094 2.1326498985290527 1.0957936933264136 0.10191629422662549 0.5967741935483871 0.8695652173913043 0.7476916783543712 0.0046502679811973825
23.1 3.0 0.8921703612431884 0.0 0.17010332448408005 0.36975492109303115 0.7586196820944368 0.318 0.785 0.532 0.0178 0.6709672212600708 2.306542456150055 1.075785446379866 0.11791768998780032 0.5806451612903226 0.8840579710144928 0.7508598811193482 0.004777918328557724
24.1 3.0 1.1461730816711981 0.0 0.14387090336531402 0.36763829782743146 0.7598079320554777 0.249 0.668 0.450 0.0128 0.6636794209480286 2.536789298057556 1.0684051372643029 0.1382734775734165 0.5967741935483871 0.8840579710144928 0.7526464302411007 0.004402357992810992
25.1 3.0 0.5143678868189454 0.0 0.19506264770127557 0.3608074985030625 0.7577333645005453 0.393 0.937 0.611 0.0240 0.6558715105056763 2.0898711681365967 1.052628316517387 0.10485299817727649 0.5967741935483871 0.8840579710144928 0.7493321311694383 0.0048615474760656694
26.1 3.0 0.8000315907928678 0.0 0.1599257467969976 0.3579448326577053 0.762690899174069 0.296 0.778 0.501 0.0171 0.6450188010931015 2.2706567645072937 1.0420435518691582 0.12081859385347155 0.5645161290322581 0.8840579710144928 0.7545415080478194 0.005234160037659072
27.1 3.0 1.050797703779406 0.0 0.1355964340959434 0.358464117075696 0.7657589216144617 0.231 0.662 0.425 0.0129 0.6147999465465546 2.5121349096298218 1.0423132924895202 0.13942399315456444 0.5967741935483871 0.8840579710144928 0.7582273091564816 0.004456535637097885
28.1 3.0 0.4887439194135368 0.0 0.1897594347078767 0.35511239693086183 0.7642979585476078 0.367 0.936 0.598 0.0276 0.6763869374990463 2.0564857721328735 1.0380012284565185 0.10171350864707948 0.5967741935483871 0.8985507246376812 0.7550549322113137 0.0051177235085601855
29.1 3.0 0.7792054388879074 0.0 0.1553773720369295 0.3526739839688633 0.7675899953249182 0.283 0.777 0.489 0.0190 0.6557439565658569 2.231509029865265 1.028316904058946 0.1172507464926312 0.5645161290322581 0.9130434782608695 0.7590287517531557 0.005427253703272204
30.1 5.0 1.0329135010639827 0.0 0.08908244565980775 0.19222538671234535 0.7418094236291992 0.220 0.662 0.414 0.0139 0.6213870942592621 2.479979693889618 1.0352927524862545 0.1398368864062215 0.5967741935483871 0.8840579710144928 0.7585153275896614 0.0046487366323941706
31.1 6.0 0.5191141693956323 0.0 0.10295553135133727 0.16335788916330785 0.7294710339722612 0.269 0.936 0.569 0.0302 0.5960827171802521 2.0264772772789 1.0142515353592378 0.10492733755806481 0.5967741935483871 0.8985507246376812 0.7569541841982235 0.005209767100096763
32.1 10.0 0.8021367610328727 0.0 0.0593262847797679 0.09086831782345793 0.7220066953850264 0.269 0.777 0.466 0.0211 0.5928154140710831 2.1957054138183594 1.0107140321550625 0.11780819193561419 0.5806451612903226 0.9130434782608695 0.7607860816135711 0.005068080426530687
33.1 11.0 1.049753758797629 0.0 0.04352126129435956 0.08129328562321331 0.7288165667899189 0.209 0.662 0.395 0.0155 0.5667472183704376 2.471433460712433 1.0190709981002979 0.138574978142875 0.5967741935483871 0.8840579710144928 0.7621677352567956 0.004938347832252164
34.1 11.0 0.6268055193229682 0.0 0.05711031978893461 0.0797250165176878 0.738529049258362 0.314 0.869 0.515 0.0202 0.5694625973701477 1.9946761727333069 0.9803728569698121 0.11180370722266705 0.6612903225806451 0.8985507246376812 0.7727618045815802 0.0038721278443433994
35.1 10.0 0.885175900740756 0.0 0.05186739446005473 0.08601429533911868 0.7482772323515662 0.254 0.711 0.421 0.0144 0.5694888830184937 2.1559361815452576 0.9881229509067323 0.12382706537415744 0.6129032258064516 0.8985507246376812 0.7672936285313564 0.004172539808625507
36.1 6.0 1.1162796351644728 0.0 0.06879637582928542 0.14973654483457924 0.7562168848371513 0.196 0.615 0.358 0.0109 0.5468161031603813 2.439740538597107 1.00451595712054 0.14682629218517707 0.5967741935483871 0.8985507246376812 0.7665714953583116 0.004840051219797037
37.1 5.0 0.6169141565656496 0.0 0.10464166522907123 0.1794897495900532 0.7678145662191946 0.320 0.791 0.490 0.0158 0.525106742978096 1.9513866901397705 0.9498832032217511 0.1126351728670691 0.6451612903225806 0.8985507246376812 0.7791524744540173 0.0036793736623978055
38.1 5.0 0.8732386199860938 0.0 0.08516731116184521 0.18305504874689948 0.7624899819675417 0.242 0.666 0.400 0.0115 0.5333871021866798 2.109256684780121 0.9648283455254776 0.12614796663184774 0.6290322580645161 0.9130434782608695 0.775495892606692 0.004139633753949339
39.1 5.0 1.1137433064480622 0.0 0.07430570549737005 0.18353795452983868 0.7613456672991777 0.187 0.582 0.339 0.0100 0.5154099687933922 2.4071956872940063 0.9867740196641535 0.14802723197495976 0.6451612903225806 0.9130434782608695 0.7711213517665131 0.004385809370377669
40.1 5.0 0.6399577983861996 0.0 0.10730452717468142 0.17733546617627144 0.7662926601215522 0.301 0.752 0.485 0.0164 0.5025338232517242 1.942800760269165 0.9334865042141506 0.11870352331289044 0.6129032258064516 0.8985507246376812 0.781051726440927 0.0038111529159985114
#####################################################################
# End of data export. Simulation finished at: 2024-05-06T10:16+0000 #
#####################################################################
