#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T20:52+0000 #
#####################################################################
#
# seed = 5.0, areas = 3, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 0.0 Infinity 0.0 NaN NaN NaN 2.99 2.99 2.99 0.00 2.5807125568389893 2.5807125568389893 2.5807125568389893 0.0 0.1774193548387097 0.1774193548387097 0.1774193548387097 0.0
1.1 1.0 0.3356757586201032 6.0 2.7919568353229103 3.620693825185299 0.38038608383980055 1.66 2.99 2.82 0.0386 2.446707010269165 4.812367677688599 3.4652915745973587 0.7331871851508446 0.12903225806451613 0.8260869565217391 0.3696320042743605 0.019853865224649044
2.1 47.0 0.5859744453595744 0.0 1.7984723455376095 2.4596288311812615 0.6045757363253857 1.51 2.13 1.84 0.0449 1.56482994556427 3.669229030609131 2.3671984566109523 0.274249165056389 0.3225806451612903 0.8260869565217391 0.5883882655446471 0.013636686639035821
3.1 6.0 0.8666301278604401 0.0 1.2285139045781561 1.903643158160978 0.670416471871591 0.992 1.57 1.26 0.0391 1.2431023120880127 3.113971471786499 1.8404268633042062 0.16469004464644893 0.5161290322580645 0.8260869565217391 0.6589360849529152 0.007896816732327944
4.1 2.0 0.7784329404433569 0.0 1.237434557887415 1.8643001251750524 0.6833800841514727 0.942 1.72 1.25 0.0391 1.0409514904022217 2.895026683807373 1.7907882439238685 0.21326853011864363 0.5161290322580645 0.8260869565217391 0.6737919922527216 0.006477572315932346
5.1 28.0 0.9963257602519459 0.0 0.9194746646616195 1.580450300541189 0.711401355773726 0.692 1.25 0.939 0.0229 0.9106254577636719 2.6247119903564453 1.523644460099084 0.1506315227411585 0.532258064516129 0.855072463768116 0.7030905630134242 0.00512239689082691
6.1 27.0 1.2192006011803944 0.0 0.7264349616029196 1.4319027521544034 0.7200989558983949 0.532 1.02 0.746 0.0174 0.8338918089866638 2.6331239342689514 1.3824346384831838 0.14356308371058407 0.5645161290322581 0.8695652173913043 0.7128497963000067 0.004896709298236535
7.1 10.0 1.2506204698648717 0.0 0.7550110654905439 1.3823753044837053 0.7315918653576438 0.446 1.19 0.789 0.0465 0.9116542339324951 2.7107620239257812 1.3385809670601572 0.13188317491459542 0.5806451612903226 0.8695652173913043 0.724909002871836 0.0040982991869675574
8.1 6.0 1.447512769036823 0.0 0.6124719537070228 1.3031208057784374 0.7371630045192458 0.372 0.955 0.641 0.0293 0.8385499715805054 2.833610415458679 1.2599675894847937 0.14815164578502013 0.5806451612903226 0.8840579710144928 0.7302603018767114 0.004431723667124038
