#####################################################################
# Alchemist log file - simulation started at: 2024-05-08T17:00+0000 #
#####################################################################
#
# seed = 0.0, areas = 9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaId LeaderId ValidationLoss ValidationAccuracy SameLeader 
0.0 0.0 Infinity 0.0 0.0 NaN NaN 0.0
0.1 0.0 Infinity 0.0 0.0 NaN NaN 0.0
1.1 1.0 0.19549309614079968 0.0 0.0 1.4353487491607666 0.8372093023255814 1.0
2.1 9.0 0.3292750834314912 0.0 8.0 0.4005073606967926 0.9767441860465116 0.0
3.1 17.0 0.48718057517652164 0.0 2.0 0.24618124961853027 0.9767441860465116 0.0
4.1 25.0 0.6980361714591216 0.0 15.0 0.2233138382434845 0.9767441860465116 0.0
5.1 18.0 0.8047972982312427 0.0 2.0 0.22259224951267242 0.9767441860465116 0.0
6.1 10.0 0.9025440355509888 0.0 15.0 0.2089688777923584 0.9767441860465116 0.0
7.1 9.0 0.4348145988804323 0.0 2.0 0.34250587224960327 0.8837209302325582 0.0
8.1 9.0 0.5932027101516723 0.0 2.0 0.323957234621048 0.8837209302325582 1.0
9.1 9.0 0.7411859857815285 0.0 2.0 0.3340693712234497 0.8604651162790697 1.0
10.1 9.0 0.39155551888692525 0.0 2.0 0.333077609539032 0.8604651162790697 1.0
11.1 9.0 0.5603749871989827 0.0 2.0 0.3534954786300659 0.8837209302325582 1.0
12.1 9.0 0.7227159472895257 0.0 2.0 0.3535138964653015 0.8837209302325582 1.0
13.1 9.0 0.3795664879458922 0.0 2.0 0.34690889716148376 0.8837209302325582 1.0
14.1 9.0 0.5753867600067162 0.0 2.0 0.11844907701015472 0.9534883720930233 1.0
15.1 9.0 0.720919328192134 0.0 2.0 0.12023542076349258 0.9534883720930233 1.0
16.1 9.0 0.3830519557367137 0.0 2.0 0.22412587702274323 0.9069767441860465 1.0
17.1 9.0 0.5776352797761376 0.0 2.0 0.22359666228294373 0.9069767441860465 1.0
18.1 9.0 0.735774514299852 0.0 2.0 0.22609424591064453 0.9069767441860465 1.0
19.1 9.0 0.3841702389496344 0.0 2.0 0.22393743693828583 0.9069767441860465 1.0
20.1 10.0 0.621031210772575 1.0 56.0 4.939329624176025 0.0 0.0
21.1 9.0 0.7593889121603503 1.0 3.0 1.2989311218261719 0.5625 0.0
22.1 9.0 0.39169110067359564 1.0 3.0 0.20759700238704681 0.90625 1.0
23.1 9.0 0.5842142125075876 1.0 3.0 0.21425782144069672 0.90625 1.0
24.1 9.0 0.7197335591076544 1.0 3.0 0.22386468946933746 0.9375 1.0
25.1 9.0 0.3813178445322593 1.0 3.0 0.2217075079679489 0.921875 1.0
26.1 9.0 0.5714133279348808 1.0 3.0 0.2217075079679489 0.921875 1.0
27.1 9.0 0.7273032981935211 1.0 3.0 0.22051146626472473 0.921875 1.0
28.1 9.0 0.3826774154154081 1.0 3.0 0.24859020113945007 0.921875 1.0
29.1 9.0 0.5668385195195991 1.0 3.0 0.23551757633686066 0.921875 1.0
30.1 9.0 0.7206096029733644 1.0 3.0 0.22906963527202606 0.921875 1.0
31.1 9.0 0.38207283412390497 1.0 3.0 0.23859713971614838 0.9375 1.0
32.1 9.0 0.5633485311185661 1.0 3.0 0.2298281341791153 0.9375 1.0
33.1 9.0 0.7119162728126297 1.0 3.0 0.24419452250003815 0.90625 1.0
34.1 9.0 0.38544706142190477 1.0 3.0 0.22490330040454865 0.890625 1.0
35.1 9.0 0.5675664504684469 1.0 3.0 0.23201648890972137 0.890625 1.0
36.1 9.0 0.7104869371368773 1.0 3.0 0.22595694661140442 0.921875 1.0
37.1 10.0 0.42676332160646535 2.0 56.0 4.9123029708862305 0.0 0.0
38.1 9.0 0.6029249797895472 2.0 12.0 2.162161111831665 0.25 0.0
39.1 9.0 0.7458749946200238 2.0 12.0 1.1976066827774048 0.390625 1.0
40.1 9.0 0.40315209346210723 2.0 12.0 0.17709727585315704 0.953125 1.0
41.1 9.0 0.5660418916946997 2.0 12.0 0.18670399487018585 0.953125 1.0
42.1 9.0 0.6925701939187143 2.0 12.0 0.1933068484067917 0.953125 1.0
43.1 9.0 0.3799443997219336 2.0 12.0 0.18154846131801605 0.953125 1.0
44.1 9.0 0.5507902594207666 2.0 12.0 0.19181106984615326 0.953125 1.0
45.1 9.0 0.6876585512459804 2.0 12.0 0.20578879117965698 0.9375 1.0
46.1 9.0 0.3806471121899875 2.0 12.0 0.18222454190254211 0.953125 1.0
47.1 9.0 0.5457230222919001 2.0 12.0 0.1937088519334793 0.953125 1.0
48.1 9.0 0.6700550279394448 2.0 12.0 0.10277218371629715 0.96875 1.0
49.1 9.0 0.37862538014139446 2.0 12.0 0.07568610459566116 0.96875 1.0
50.1 9.0 0.544563796758862 2.0 12.0 0.08654399961233139 0.9375 1.0
51.1 9.0 0.6785817932094426 2.0 12.0 0.13321758806705475 0.9375 1.0
52.1 10.0 0.422597966549468 5.0 56.0 8.529088020324707 0.0 0.0
53.1 9.0 0.5853368791585667 5.0 12.0 2.28650164604187 0.109375 0.0
54.1 10.0 0.7143114989449317 5.0 56.0 1.187745451927185 0.78125 0.0
55.1 10.0 0.4223296022078768 5.0 56.0 0.8576344847679138 0.828125 1.0
56.1 9.0 0.5922873631461377 5.0 40.0 0.6318886280059814 0.84375 0.0
57.1 9.0 0.694510893032244 5.0 40.0 0.4319100081920624 0.8125 1.0
58.1 9.0 0.37723842116049777 5.0 40.0 0.16509133577346802 0.984375 1.0
59.1 9.0 0.5257171841315281 5.0 40.0 0.15677838027477264 0.984375 1.0
60.1 9.0 0.654689507641069 5.0 40.0 0.15691478550434113 0.984375 1.0
61.1 9.0 0.37047718111852695 5.0 40.0 0.15691478550434113 0.984375 1.0
62.1 9.0 0.52616445097343 5.0 40.0 0.1537335067987442 0.984375 1.0
63.1 9.0 0.6535637543735471 5.0 40.0 0.1683003455400467 0.984375 1.0
64.1 9.0 0.36278660427220494 5.0 40.0 0.2852464020252228 0.9375 1.0
65.1 9.0 0.5171983764495379 5.0 40.0 0.3161587417125702 0.921875 1.0
66.1 9.0 0.6413733774707431 5.0 40.0 0.34448879957199097 0.921875 1.0
67.1 9.0 0.36509898222155035 5.0 40.0 0.29181939363479614 0.9375 1.0
68.1 10.0 0.5674563991907833 4.0 56.0 5.2410173416137695 0.0 0.0
69.1 9.0 0.6771414615805187 4.0 31.0 2.2386624813079834 0.171875 0.0
70.1 9.0 0.36518934162783656 4.0 31.0 0.05419446527957916 0.984375 1.0
71.1 9.0 0.5218655027094341 4.0 31.0 0.05175540968775749 0.984375 1.0
72.1 9.0 0.6237598794793325 4.0 31.0 0.10384943336248398 0.953125 1.0
73.1 9.0 0.35419484548520364 4.0 31.0 0.11187364906072617 0.953125 1.0
74.1 9.0 0.5060501161049493 4.0 31.0 0.1419748216867447 0.9375 1.0
75.1 9.0 0.6267853987647953 4.0 31.0 0.14669263362884521 0.953125 1.0
76.1 9.0 0.357480797739256 4.0 31.0 0.12384716421365738 0.9375 1.0
77.1 9.0 0.5074784552556918 4.0 31.0 0.1375322788953781 0.953125 1.0
78.1 9.0 0.6277717564787184 4.0 31.0 0.15256477892398834 0.953125 1.0
79.1 9.0 0.3524403836203631 4.0 31.0 0.11802995204925537 0.9375 1.0
80.1 9.0 0.4960368100087268 4.0 31.0 0.09536455571651459 0.96875 1.0
81.1 9.0 0.618660356737739 4.0 31.0 0.09131692349910736 0.96875 1.0
82.1 9.0 0.350275432280342 4.0 31.0 0.06310221552848816 0.96875 1.0
83.1 9.0 0.49897316713181755 4.0 31.0 0.0758156105875969 0.96875 1.0
84.1 10.0 0.6523220774936087 3.0 56.0 7.0691728591918945 0.0 0.0
85.1 9.0 0.39432867794861026 3.0 29.0 2.2194347381591797 0.28125 0.0
86.1 9.0 0.5381482243537902 3.0 29.0 1.1239712238311768 0.578125 1.0
87.1 9.0 0.6511374103434292 3.0 29.0 0.7993043065071106 0.65625 1.0
88.1 9.0 0.3524862437704463 3.0 29.0 0.22594895958900452 0.90625 1.0
89.1 9.0 0.4980581946579027 3.0 29.0 0.21804726123809814 0.90625 1.0
90.1 9.0 0.6116172513844055 3.0 29.0 0.21638622879981995 0.890625 1.0
91.1 9.0 0.36474272376961175 3.0 29.0 0.2245497703552246 0.90625 1.0
92.1 9.0 0.49973078263394627 3.0 29.0 0.2252170741558075 0.890625 1.0
93.1 9.0 0.6031401446204127 3.0 29.0 0.22219768166542053 0.890625 1.0
94.1 9.0 0.3545701820909241 3.0 29.0 0.22788727283477783 0.890625 1.0
95.1 9.0 0.4949507041477863 3.0 29.0 0.23046502470970154 0.890625 1.0
96.1 9.0 0.5939134706685573 3.0 29.0 0.22626924514770508 0.890625 1.0
97.1 9.0 0.35613513866692414 3.0 29.0 0.2270449995994568 0.90625 1.0
