#####################################################################
# Alchemist log file - simulation started at: 2024-05-08T17:10+0000 #
#####################################################################
#
# seed = 1.0, areas = 9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaId LeaderId ValidationLoss ValidationAccuracy SameLeader 
0.0 0.0 Infinity 0.0 0.0 NaN NaN 0.0
0.1 0.0 Infinity 0.0 0.0 NaN NaN 0.0
1.1 1.0 0.20447231286469802 0.0 8.0 1.4471453428268433 0.8604651162790697 1.0
2.1 18.0 0.3459918376288296 0.0 8.0 0.4901537299156189 0.9069767441860465 1.0
3.1 37.0 0.5093127319474279 0.0 2.0 0.31864073872566223 0.8837209302325582 0.0
4.1 26.0 0.7417008255366926 0.0 2.0 0.30260783433914185 0.9069767441860465 1.0
5.1 11.0 0.8557053425797709 0.0 2.0 0.26413512229919434 0.9302325581395349 1.0
6.1 9.0 0.9592339244889624 0.0 2.0 0.24194903671741486 0.9069767441860465 1.0
7.1 9.0 0.45119252112912545 0.0 15.0 0.29883426427841187 0.9302325581395349 0.0
8.1 9.0 0.6064498290603544 0.0 15.0 0.21435809135437012 0.9534883720930233 1.0
9.1 9.0 0.750373324531096 0.0 15.0 0.18752294778823853 0.9534883720930233 1.0
10.1 9.0 0.39683113051233465 0.0 15.0 0.17571942508220673 0.9302325581395349 1.0
11.1 9.0 0.5641073351197037 0.0 15.0 0.16570530831813812 0.9534883720930233 1.0
12.1 9.0 0.7227448959777384 0.0 15.0 0.1631832718849182 0.9534883720930233 1.0
13.1 9.0 0.37191517507588423 0.0 15.0 0.1581626534461975 0.9534883720930233 1.0
14.1 9.0 0.5607478572722571 0.0 15.0 0.15543346107006073 0.9534883720930233 1.0
15.1 9.0 0.7057004951952416 0.0 15.0 0.1564958542585373 0.9302325581395349 1.0
16.1 9.0 0.3695101541731461 0.0 15.0 0.15408754348754883 0.9767441860465116 1.0
17.1 9.0 0.5569118618873166 0.0 15.0 0.14431855082511902 0.9534883720930233 1.0
18.1 9.0 0.7097971009251512 0.0 15.0 0.1453208029270172 0.9534883720930233 1.0
19.1 9.0 0.36227748981320557 0.0 15.0 0.14128804206848145 0.9534883720930233 1.0
20.1 10.0 0.5888359751388088 1.0 56.0 5.315370082855225 0.0 0.0
21.1 9.0 0.729057917768888 1.0 10.0 1.6255038976669312 0.453125 0.0
22.1 9.0 0.37397180407963415 1.0 10.0 0.06602590531110764 1.0 1.0
23.1 9.0 0.556846482170059 1.0 10.0 0.07089972496032715 1.0 1.0
24.1 9.0 0.6940626404535624 1.0 10.0 0.17357182502746582 0.9375 1.0
25.1 9.0 0.37036176209832417 1.0 10.0 0.13045966625213623 0.953125 1.0
26.1 9.0 0.5537607036990884 1.0 10.0 0.13045966625213623 0.953125 1.0
27.1 9.0 0.7039362862968992 1.0 10.0 0.12317777425050735 0.96875 1.0
28.1 9.0 0.3724146148410003 1.0 10.0 0.12896466255187988 0.953125 1.0
29.1 9.0 0.5525381519365563 1.0 10.0 0.12035631388425827 0.953125 1.0
30.1 9.0 0.7062641268421944 1.0 10.0 0.11275070160627365 0.984375 1.0
31.1 9.0 0.3717177558158125 1.0 10.0 0.11785813421010971 0.953125 1.0
32.1 9.0 0.5496799773101348 1.0 10.0 0.11105865985155106 0.984375 1.0
33.1 9.0 0.6930249184107233 1.0 10.0 0.07591395825147629 0.984375 1.0
34.1 9.0 0.375061228628249 1.0 10.0 0.08281582593917847 0.984375 1.0
35.1 9.0 0.5508974924933238 1.0 10.0 0.08424410223960876 0.984375 1.0
36.1 9.0 0.6920217833033314 1.0 10.0 0.091251902282238 0.96875 1.0
37.1 10.0 0.4160538494481822 2.0 56.0 5.72245454788208 0.0 0.0
38.1 9.0 0.5880627255604275 2.0 12.0 2.345378875732422 0.109375 0.0
39.1 10.0 0.7256016153086641 2.0 56.0 1.2496697902679443 0.421875 0.0
40.1 9.0 0.4280836591086427 2.0 12.0 0.9414330124855042 0.6875 0.0
41.1 9.0 0.588076732178897 2.0 12.0 0.732626736164093 0.8125 1.0
42.1 9.0 0.7103323993622941 2.0 12.0 0.5561603307723999 0.84375 1.0
43.1 9.0 0.36957883730044544 2.0 12.0 0.17526040971279144 0.9375 1.0
44.1 9.0 0.540102746327797 2.0 12.0 0.17116837203502655 0.9375 1.0
45.1 9.0 0.6748987585174765 2.0 12.0 0.16740599274635315 0.953125 1.0
46.1 9.0 0.3689448504036907 2.0 12.0 0.15638649463653564 0.953125 1.0
47.1 9.0 0.5331797294147851 2.0 12.0 0.16022130846977234 0.9375 1.0
48.1 9.0 0.660660321783189 2.0 12.0 0.16202978789806366 0.953125 1.0
49.1 9.0 0.36448342183923493 2.0 12.0 0.12473056465387344 0.921875 1.0
50.1 9.0 0.5306781638262553 2.0 12.0 0.10965902358293533 0.9375 1.0
51.1 9.0 0.6691992777733156 2.0 12.0 0.10387900471687317 0.9375 1.0
52.1 9.0 0.36022018382696985 2.0 12.0 0.11658549308776855 0.9375 1.0
53.1 9.0 0.5254746103097523 2.0 12.0 0.10450278222560883 0.9375 1.0
54.1 10.0 0.7013923731456779 5.0 56.0 7.361579418182373 0.0 0.0
55.1 9.0 0.41328801359649503 5.0 12.0 2.5137548446655273 0.140625 0.0
56.1 10.0 0.5839091528887077 5.0 56.0 1.3058536052703857 0.6875 0.0
57.1 9.0 0.6891848247931905 5.0 26.0 0.9103806018829346 0.84375 0.0
58.1 9.0 0.36753760060012947 5.0 26.0 0.18928368389606476 0.90625 1.0
59.1 9.0 0.5186140721612914 5.0 26.0 0.2026742547750473 0.90625 1.0
60.1 9.0 0.6476189897509006 5.0 26.0 0.2128380537033081 0.90625 1.0
61.1 9.0 0.3744938094070349 5.0 26.0 0.2128380537033081 0.90625 1.0
62.1 9.0 0.5217425091893493 5.0 26.0 0.24731793999671936 0.90625 1.0
63.1 9.0 0.649161667423405 5.0 26.0 0.30093905329704285 0.890625 1.0
64.1 9.0 0.36057090741537867 5.0 26.0 0.21814610064029694 0.90625 1.0
65.1 9.0 0.5206530826557197 5.0 26.0 0.2208145260810852 0.90625 1.0
66.1 9.0 0.645779478762831 5.0 26.0 0.11550533771514893 0.96875 1.0
67.1 9.0 0.35431703417915095 5.0 26.0 0.14143116772174835 0.96875 1.0
68.1 9.0 0.5130690554094484 5.0 26.0 0.09573308378458023 0.96875 1.0
69.1 10.0 0.6791945297625802 4.0 56.0 5.779346466064453 0.0 0.0
70.1 9.0 0.41294663462860143 4.0 39.0 3.0619640350341797 0.0 0.0
71.1 9.0 0.5701135845010611 4.0 39.0 1.4145879745483398 0.546875 1.0
72.1 9.0 0.6679850242394672 4.0 39.0 0.9357441663742065 0.59375 1.0
73.1 9.0 0.3511655381461852 4.0 39.0 0.1337481141090393 0.9375 1.0
74.1 9.0 0.5054904273571529 4.0 39.0 0.13327448070049286 0.9375 1.0
75.1 9.0 0.6277918128109483 4.0 39.0 0.133151575922966 0.9375 1.0
76.1 9.0 0.36082901080127483 4.0 39.0 0.11716750264167786 0.953125 1.0
77.1 9.0 0.5086398312930391 4.0 39.0 0.12176872044801712 0.9375 1.0
78.1 9.0 0.6301142765271496 4.0 39.0 0.12821796536445618 0.9375 1.0
79.1 9.0 0.3621710125567158 4.0 39.0 0.12354124337434769 0.9375 1.0
80.1 9.0 0.5073568446650392 4.0 39.0 0.12465205043554306 0.9375 1.0
81.1 9.0 0.6287531292483185 4.0 39.0 0.13009530305862427 0.9375 1.0
82.1 9.0 0.35171836739770634 4.0 39.0 0.16645579040050507 0.9375 1.0
83.1 9.0 0.5026782857191732 4.0 39.0 0.16046150028705597 0.9375 1.0
84.1 9.0 0.6211809351534388 4.0 39.0 0.1562737673521042 0.921875 1.0
85.1 9.0 0.37213254211933683 4.0 39.0 0.16219709813594818 0.9375 1.0
86.1 10.0 0.5507583880590068 3.0 56.0 5.978481769561768 0.0 0.0
87.1 9.0 0.6663614482469398 3.0 23.0 2.884216547012329 0.0 0.0
88.1 9.0 0.3602678987128591 3.0 23.0 0.14967045187950134 0.96875 1.0
89.1 9.0 0.5058822264044005 3.0 23.0 0.15080314874649048 0.96875 1.0
90.1 9.0 0.6177228239629372 3.0 23.0 0.26963722705841064 0.921875 1.0
91.1 9.0 0.3605751437962883 3.0 23.0 0.2899038791656494 0.921875 1.0
92.1 9.0 0.4991626800164396 3.0 23.0 0.2773248851299286 0.921875 1.0
93.1 9.0 0.6040759795057921 3.0 23.0 0.2766820788383484 0.90625 1.0
94.1 9.0 0.35730811415677083 3.0 23.0 0.2955757975578308 0.90625 1.0
95.1 9.0 0.4971724381877316 3.0 23.0 0.2922367751598358 0.921875 1.0
96.1 9.0 0.5891943844242228 3.0 23.0 0.28720083832740784 0.90625 1.0
97.1 9.0 0.3583386460664095 3.0 23.0 0.29463016986846924 0.90625 1.0
