#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T07:27+0000 #
#####################################################################
#
# seed = 2.0, areas = 9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaId LeaderId ValidationLoss ValidationAccuracy SameLeader 
0.0 0.0 Infinity 0.0 0.0 NaN NaN 0.0
0.1 0.0 Infinity 0.0 0.0 NaN NaN 0.0
1.0 0.0 0.20198171204070986 0.0 0.0 1.5770148038864136 0.9302325581395349 1.0
2.0 15.0 0.34679631923819765 0.0 8.0 0.4747428596019745 0.9534883720930233 0.0
3.0 36.0 0.5122086547775033 0.0 2.0 0.22897687554359436 0.9767441860465116 0.0
4.0 24.0 0.6921226922744587 0.0 15.0 0.21078966557979584 0.9767441860465116 0.0
5.0 10.0 0.8244678288330267 0.0 15.0 0.1381104439496994 0.9767441860465116 1.0
6.0 9.0 0.9536369991891177 0.0 15.0 0.10387609153985977 0.9767441860465116 1.0
7.0 9.0 0.47921065570395666 0.0 2.0 0.2409687489271164 0.8837209302325582 0.0
8.0 9.0 0.6240336697042724 0.0 2.0 0.23434238135814667 0.9069767441860465 1.0
9.0 9.0 0.771982443663809 0.0 2.0 0.20594598352909088 0.9302325581395349 1.0
10.0 9.0 0.40818467015101584 0.0 2.0 0.25190624594688416 0.9069767441860465 1.0
11.0 9.0 0.5873978821399771 0.0 2.0 0.22818855941295624 0.9069767441860465 1.0
12.0 9.0 0.7523616406284732 0.0 2.0 0.2019820362329483 0.9069767441860465 1.0
13.0 9.0 0.3909653807495847 0.0 2.0 0.20942407846450806 0.9302325581395349 1.0
14.0 9.0 0.577528662280536 0.0 2.0 0.2087373286485672 0.9069767441860465 1.0
15.0 9.0 0.7421874206375192 0.0 2.0 0.23029813170433044 0.9069767441860465 1.0
16.0 9.0 0.39799945387575364 0.0 2.0 0.16095177829265594 0.9767441860465116 1.0
17.0 9.0 0.5862008120910622 0.0 2.0 0.1758105307817459 0.9534883720930233 1.0
18.0 9.0 0.7501650264233719 0.0 2.0 0.1967865228652954 0.9302325581395349 1.0
19.0 9.0 0.3993635774210647 0.0 2.0 0.17277923226356506 0.9302325581395349 1.0
20.0 10.0 0.615493027989406 1.0 56.0 5.49005651473999 0.0 0.0
21.0 9.0 0.7752187987641683 1.0 3.0 1.3976765871047974 0.625 0.0
22.0 9.0 0.39780127042920926 1.0 3.0 0.2969447374343872 0.859375 1.0
23.0 9.0 0.583106056854418 1.0 3.0 0.29199740290641785 0.875 1.0
24.0 9.0 0.7436121423881521 1.0 3.0 0.28445374965667725 0.890625 1.0
25.0 9.0 0.3770190882356919 1.0 3.0 0.30288296937942505 0.875 1.0
26.0 9.0 0.5588974713806122 1.0 3.0 0.2883460819721222 0.890625 1.0
27.0 9.0 0.7215120546927108 1.0 3.0 0.35312801599502563 0.84375 1.0
28.0 9.0 0.38383785046545077 1.0 3.0 0.29107752442359924 0.90625 1.0
29.0 9.0 0.5637440045201588 1.0 3.0 0.33112096786499023 0.859375 1.0
30.0 9.0 0.7210709996114122 1.0 3.0 0.3252352178096771 0.859375 1.0
31.0 9.0 0.37771207011408275 1.0 3.0 0.319523423910141 0.875 1.0
32.0 9.0 0.5572014822767525 1.0 3.0 0.33036983013153076 0.859375 1.0
33.0 9.0 0.7135209690063298 1.0 3.0 0.4377491772174835 0.828125 1.0
34.0 9.0 0.3699215054249217 1.0 3.0 0.4409949481487274 0.828125 1.0
35.0 9.0 0.5496844895827917 1.0 3.0 0.47617223858833313 0.828125 1.0
36.0 9.0 0.70449852036736 1.0 3.0 0.4931829571723938 0.8125 1.0
37.0 10.0 0.4112902363036255 2.0 56.0 3.912625551223755 0.0 0.0
38.0 9.0 0.5890785083306109 2.0 5.0 2.0500411987304688 0.375 0.0
39.0 9.0 0.7387349509110106 2.0 5.0 1.0940691232681274 0.78125 1.0
40.0 9.0 0.42251432712010817 2.0 5.0 0.18453292548656464 0.953125 1.0
41.0 9.0 0.5962478662767107 2.0 5.0 0.17227165400981903 0.953125 1.0
42.0 9.0 0.7502616349036101 2.0 5.0 0.16509690880775452 0.953125 1.0
43.0 9.0 0.3891696329548876 2.0 5.0 0.18967801332473755 0.9375 1.0
44.0 9.0 0.5650298425129482 2.0 5.0 0.16557402908802032 0.953125 1.0
45.0 9.0 0.7156580829273457 2.0 5.0 0.15364883840084076 0.953125 1.0
46.0 9.0 0.3683561469433169 2.0 5.0 0.16276569664478302 0.953125 1.0
47.0 9.0 0.5439899504000758 2.0 5.0 0.16217371821403503 0.953125 1.0
48.0 9.0 0.6942825703709214 2.0 5.0 0.09520766139030457 0.96875 1.0
49.0 9.0 0.3637952830714733 2.0 5.0 0.10173801332712173 0.96875 1.0
50.0 9.0 0.5386536420180055 2.0 5.0 0.09088726341724396 0.96875 1.0
51.0 9.0 0.6881898025566519 2.0 5.0 0.08605112135410309 0.96875 1.0
52.0 9.0 0.3679617291457649 2.0 5.0 0.10064347833395004 0.96875 1.0
53.0 10.0 0.5885955325115925 5.0 56.0 6.891585826873779 0.0 0.0
54.0 9.0 0.7362280158322745 5.0 33.0 2.5254666805267334 0.0 0.0
55.0 10.0 0.3737076404233458 5.0 56.0 0.11340774595737457 0.953125 0.0
56.0 10.0 0.5478971902497861 5.0 56.0 0.12054947763681412 0.953125 1.0
57.0 9.0 0.6923197422445978 5.0 33.0 0.06234627217054367 0.96875 0.0
58.0 9.0 0.38016613693727175 5.0 33.0 0.05350090190768242 0.96875 1.0
59.0 9.0 0.5484031142118326 5.0 33.0 0.07535376399755478 0.96875 1.0
60.0 9.0 0.6926431931174203 5.0 33.0 0.08957965672016144 0.96875 1.0
61.0 9.0 0.3657248807279311 5.0 33.0 0.06010757386684418 0.96875 1.0
62.0 9.0 0.5403103065107024 5.0 33.0 0.07792595773935318 0.96875 1.0
63.0 9.0 0.6863209783005967 5.0 33.0 0.08984717726707458 0.96875 1.0
64.0 9.0 0.375073535535386 5.0 33.0 0.06403689086437225 0.96875 1.0
65.0 9.0 0.5439122726309656 5.0 33.0 0.1270526945590973 0.953125 1.0
66.0 9.0 0.6870296412858804 5.0 33.0 0.13180813193321228 0.953125 1.0
67.0 9.0 0.37063957129915553 5.0 33.0 0.12990295886993408 0.953125 1.0
68.0 9.0 0.5422038020043778 5.0 33.0 0.1385841965675354 0.953125 1.0
69.0 10.0 0.732164076278134 4.0 56.0 5.789588928222656 0.0 0.0
70.0 9.0 0.42463248334759335 4.0 24.0 2.4354286193847656 0.125 0.0
71.0 9.0 0.5896828080374727 4.0 24.0 1.2993892431259155 0.75 1.0
72.0 9.0 0.7277984830043304 4.0 24.0 0.8127120137214661 0.71875 1.0
73.0 9.0 0.3677382419441007 4.0 24.0 0.25961416959762573 0.890625 1.0
74.0 9.0 0.537050793003258 4.0 24.0 0.2525384724140167 0.890625 1.0
75.0 9.0 0.677021261008959 4.0 24.0 0.27186185121536255 0.875 1.0
76.0 9.0 0.3656694307016633 4.0 24.0 0.2483716458082199 0.890625 1.0
77.0 9.0 0.5313420639861197 4.0 24.0 0.2526443302631378 0.875 1.0
78.0 9.0 0.6693617995611574 4.0 24.0 0.26760396361351013 0.875 1.0
79.0 9.0 0.36577102967835246 4.0 24.0 0.24982590973377228 0.875 1.0
80.0 9.0 0.5315363802002642 4.0 24.0 0.25721535086631775 0.875 1.0
81.0 9.0 0.6653861731842712 4.0 24.0 0.2697436213493347 0.890625 1.0
82.0 9.0 0.36578011485161604 4.0 24.0 0.13273876905441284 0.9375 1.0
83.0 9.0 0.5275948352099937 4.0 24.0 0.13301697373390198 0.921875 1.0
84.0 9.0 0.6613467665129658 4.0 24.0 0.15796981751918793 0.90625 1.0
85.0 9.0 0.35925379434905985 4.0 24.0 0.14708687365055084 0.9375 1.0
86.0 10.0 0.558726050235607 3.0 56.0 6.124693393707275 0.0 0.0
87.0 9.0 0.6878300864387441 3.0 29.0 2.3878962993621826 0.03125 0.0
88.0 9.0 0.362138954816777 3.0 29.0 0.3134443461894989 0.9375 1.0
89.0 9.0 0.5207567491465145 3.0 29.0 0.34121403098106384 0.921875 1.0
90.0 9.0 0.6500151565045487 3.0 29.0 0.23757493495941162 0.9375 1.0
91.0 9.0 0.36260123587684867 3.0 29.0 0.20630210638046265 0.9375 1.0
92.0 9.0 0.5197814478550428 3.0 29.0 0.1902216374874115 0.9375 1.0
93.0 9.0 0.6504823212638313 3.0 29.0 0.18870803713798523 0.9375 1.0
94.0 9.0 0.3604849457004924 3.0 29.0 0.19798527657985687 0.9375 1.0
95.0 9.0 0.5133085545382382 3.0 29.0 0.18691790103912354 0.9375 1.0
96.0 9.0 0.6439261493123607 3.0 29.0 0.18829874694347382 0.9375 1.0
97.0 9.0 0.3606028561790785 3.0 29.0 0.1967315375804901 0.9375 1.0
