#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T07:43+0000 #
#####################################################################
#
# seed = 6.0, areas = 9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaId LeaderId ValidationLoss ValidationAccuracy SameLeader 
0.0 0.0 Infinity 0.0 0.0 NaN NaN 0.0
0.1 0.0 Infinity 0.0 0.0 NaN NaN 0.0
1.0 0.0 0.18107502911193868 0.0 8.0 1.4948890209197998 0.7674418604651163 1.0
2.0 17.0 0.3166419956971098 0.0 8.0 0.46901699900627136 0.9534883720930233 1.0
3.0 29.0 0.4742176786616996 0.0 7.0 0.2578628361225128 0.9302325581395349 0.0
4.0 23.0 0.611588372014187 0.0 7.0 0.25860366225242615 0.9534883720930233 1.0
5.0 19.0 0.7260672035776539 0.0 15.0 0.189376562833786 0.9534883720930233 0.0
6.0 11.0 0.8509244003413636 0.0 2.0 0.1576126515865326 0.9534883720930233 0.0
7.0 9.0 0.4947805991787233 0.0 15.0 0.30838093161582947 0.8604651162790697 0.0
8.0 9.0 0.6352128877959868 0.0 15.0 0.2693381905555725 0.8837209302325582 1.0
9.0 9.0 0.779498851299286 0.0 15.0 0.29477840662002563 0.8837209302325582 1.0
10.0 9.0 0.38557271321108677 0.0 15.0 0.300356388092041 0.8604651162790697 1.0
11.0 9.0 0.5537141506410674 0.0 15.0 0.2570398151874542 0.8837209302325582 1.0
12.0 9.0 0.7088209672888488 0.0 15.0 0.29994505643844604 0.8604651162790697 1.0
13.0 9.0 0.37201645895378826 0.0 15.0 0.29505491256713867 0.8604651162790697 1.0
14.0 9.0 0.5533705595374844 0.0 15.0 0.2412668764591217 0.9069767441860465 1.0
15.0 9.0 0.7111949844216858 0.0 15.0 0.20649437606334686 0.8837209302325582 1.0
16.0 9.0 0.3745270727041327 0.0 15.0 0.20871984958648682 0.9302325581395349 1.0
17.0 9.0 0.555385032121414 0.0 15.0 0.23172800242900848 0.9302325581395349 1.0
18.0 9.0 0.7123653040348012 0.0 15.0 0.22263877093791962 0.9534883720930233 1.0
19.0 9.0 0.36729397403973124 0.0 15.0 0.2084815502166748 0.9302325581395349 1.0
20.0 10.0 0.5803522266105895 1.0 56.0 5.880764007568359 0.0 0.0
21.0 9.0 0.7379060617896089 1.0 11.0 1.3189153671264648 0.421875 0.0
22.0 9.0 0.3659493549138873 1.0 11.0 0.32392001152038574 0.90625 1.0
23.0 9.0 0.5499125026261706 1.0 11.0 0.3152287006378174 0.90625 1.0
24.0 9.0 0.7050662039708497 1.0 11.0 0.18264317512512207 0.9375 1.0
25.0 9.0 0.36507763933329607 1.0 11.0 0.2121739238500595 0.9375 1.0
26.0 9.0 0.5400916876031556 1.0 11.0 0.2218983918428421 0.9375 1.0
27.0 9.0 0.6923826276382178 1.0 11.0 0.23117132484912872 0.9375 1.0
28.0 9.0 0.36175104571613964 1.0 11.0 0.23867736756801605 0.921875 1.0
29.0 9.0 0.5341521615681536 1.0 11.0 0.2421191930770874 0.9375 1.0
30.0 9.0 0.6869231589693687 1.0 11.0 0.24726137518882751 0.921875 1.0
31.0 9.0 0.36073887399134985 1.0 11.0 0.23712117969989777 0.921875 1.0
32.0 9.0 0.531905227468055 1.0 11.0 0.24123726785182953 0.9375 1.0
33.0 9.0 0.6838943874882287 1.0 11.0 0.19010400772094727 0.953125 1.0
34.0 9.0 0.3614915520210653 1.0 11.0 0.19026005268096924 0.953125 1.0
35.0 9.0 0.5345968904583083 1.0 11.0 0.1852923184633255 0.953125 1.0
36.0 9.0 0.6860776897248807 1.0 11.0 0.18336749076843262 0.953125 1.0
37.0 10.0 0.40729015565791854 2.0 56.0 3.9041903018951416 0.0 0.0
38.0 9.0 0.5740378299174498 2.0 13.0 2.2672226428985596 0.328125 0.0
39.0 9.0 0.7205795054668906 2.0 13.0 1.32656729221344 0.515625 1.0
40.0 9.0 0.369145366005358 2.0 13.0 0.24289439618587494 0.90625 1.0
41.0 9.0 0.5340471569534121 2.0 13.0 0.2283652275800705 0.90625 1.0
42.0 9.0 0.6795366797070602 2.0 13.0 0.2653026878833771 0.90625 1.0
43.0 9.0 0.3930785350310181 2.0 13.0 0.269841730594635 0.90625 1.0
44.0 9.0 0.5599322284414143 2.0 13.0 0.25859710574150085 0.90625 1.0
45.0 9.0 0.7043755485551395 2.0 13.0 0.2828553020954132 0.90625 1.0
46.0 9.0 0.35741960857682775 2.0 13.0 0.2717391848564148 0.90625 1.0
47.0 9.0 0.5236430327667537 2.0 13.0 0.28074899315834045 0.90625 1.0
48.0 9.0 0.6677387358022877 2.0 13.0 0.3002506494522095 0.90625 1.0
49.0 9.0 0.35372643708662055 2.0 13.0 0.14899617433547974 0.96875 1.0
50.0 9.0 0.516628672581534 2.0 13.0 0.14394554495811462 0.96875 1.0
51.0 9.0 0.6571669817961279 2.0 13.0 0.20481820404529572 0.9375 1.0
52.0 9.0 0.34943569717498424 2.0 13.0 0.17260412871837616 0.9375 1.0
53.0 9.0 0.5120521891464658 2.0 13.0 0.14625801146030426 0.96875 1.0
54.0 10.0 0.6990064335412082 5.0 56.0 9.178485870361328 0.0 0.0
55.0 9.0 0.40711230017832845 5.0 13.0 2.3478927612304688 0.0625 0.0
56.0 10.0 0.5659584157732258 5.0 56.0 1.1318399906158447 0.359375 0.0
57.0 9.0 0.70023379301015 5.0 34.0 0.8485229015350342 0.75 0.0
58.0 9.0 0.35521608021198986 5.0 34.0 0.3266911506652832 0.90625 1.0
59.0 9.0 0.5114152814200841 5.0 34.0 0.49043840169906616 0.90625 1.0
60.0 9.0 0.6448949390309461 5.0 34.0 0.3853495121002197 0.921875 1.0
61.0 9.0 0.3534544968825224 5.0 34.0 0.3871936500072479 0.90625 1.0
62.0 9.0 0.5072977816685214 5.0 34.0 0.6019818186759949 0.90625 1.0
63.0 9.0 0.6388194581602142 5.0 34.0 0.46075549721717834 0.90625 1.0
64.0 9.0 0.3633587606007117 5.0 34.0 0.40229180455207825 0.90625 1.0
65.0 9.0 0.5171797933412972 5.0 34.0 0.15499745309352875 0.890625 1.0
66.0 9.0 0.6458597051409258 5.0 34.0 0.20297734439373016 0.921875 1.0
67.0 9.0 0.3496822000736193 5.0 34.0 0.18012697994709015 0.921875 1.0
68.0 9.0 0.5035532870698668 5.0 34.0 0.21275091171264648 0.9375 1.0
69.0 10.0 0.6772119367135462 4.0 56.0 5.114619731903076 0.0 0.0
70.0 9.0 0.4010535984752187 4.0 25.0 2.169903039932251 0.25 0.0
71.0 9.0 0.5482689251314694 4.0 25.0 1.2569911479949951 0.75 1.0
72.0 9.0 0.6728492294954763 4.0 25.0 0.9139355421066284 0.609375 1.0
73.0 9.0 0.3506432967211203 4.0 25.0 0.2573012709617615 0.890625 1.0
74.0 9.0 0.49673754439362355 4.0 25.0 0.2777630686759949 0.90625 1.0
75.0 9.0 0.6207765293368377 4.0 25.0 0.2602962255477905 0.890625 1.0
76.0 9.0 0.3507687302299724 4.0 25.0 0.27642184495925903 0.890625 1.0
77.0 9.0 0.49587686296151634 4.0 25.0 0.26184138655662537 0.890625 1.0
78.0 9.0 0.6202354899310298 4.0 25.0 0.3186805546283722 0.921875 1.0
79.0 9.0 0.36154485938042347 4.0 25.0 0.2720438539981842 0.921875 1.0
80.0 9.0 0.5024652004741277 4.0 25.0 0.26054659485816956 0.890625 1.0
81.0 9.0 0.6232362670768085 4.0 25.0 0.1118144690990448 0.9375 1.0
82.0 9.0 0.35041448393117186 4.0 25.0 0.10588277876377106 0.96875 1.0
83.0 9.0 0.49224841969853145 4.0 25.0 0.11296998709440231 0.96875 1.0
84.0 9.0 0.6149732614924879 4.0 25.0 0.11830660700798035 0.96875 1.0
85.0 10.0 0.3839319215420588 3.0 56.0 6.683263301849365 0.0 0.0
86.0 9.0 0.526275544586005 3.0 21.0 2.378051519393921 0.046875 0.0
87.0 9.0 0.6427324637770653 3.0 21.0 1.2721012830734253 0.546875 1.0
88.0 9.0 0.3710365616337017 3.0 21.0 0.13654279708862305 0.921875 1.0
89.0 9.0 0.5048895209291835 3.0 21.0 0.1470487266778946 0.96875 1.0
90.0 9.0 0.6169722418082348 3.0 21.0 0.16217000782489777 0.96875 1.0
91.0 9.0 0.3592238979115162 3.0 21.0 0.146646186709404 0.96875 1.0
92.0 9.0 0.49740464570529663 3.0 21.0 0.16974465548992157 0.96875 1.0
93.0 9.0 0.616446330389123 3.0 21.0 0.16381202638149261 0.96875 1.0
94.0 9.0 0.35405582682126097 3.0 21.0 0.14477619528770447 0.96875 1.0
95.0 9.0 0.4889890596132587 3.0 21.0 0.16711290180683136 0.96875 1.0
96.0 9.0 0.6023044801972531 3.0 21.0 0.16249720752239227 0.96875 1.0
97.0 9.0 0.3370661256259974 3.0 21.0 0.14892077445983887 0.96875 1.0
